STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA BODRUM METEOROLOJI MUDURLUGU
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4809
STATION COORDINATES     : 37.03304N-27.43997E
STATION ALTITUDE (m)    : 25
RECORDER TYPE           : Guralp cmg5td
RECORDER SERIAL NO      : T5J71/A1167
RECORD TIME             : 24/07/2017 06:59:25.000000 (GMT)
NUMBER OF DATA          : 2333
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.669047 (E-W) 0.516467 (U-D) 0.437384
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.058536      0.022657    -0.043421
   -0.226964      0.072746    -0.004038
   -0.035506     -0.141431     0.034911
    0.002430      0.084579    -0.071103
   -0.027416      0.032415     0.100346
    0.002880     -0.069090     0.123471
   -0.014475      0.056433    -0.049008
    0.033614     -0.003859    -0.137443
    0.032561     -0.186618     0.206381
    0.006899      0.045051    -0.052155
   -0.008065      0.103855    -0.072135
   -0.033663     -0.120758     0.087016
   -0.048074      0.079074    -0.149270
   -0.017149     -0.016572     0.097321
    0.055634      0.050003    -0.059121
   -0.026664      0.059654     0.045684
   -0.006313     -0.172320     0.198863
    0.099227      0.090819    -0.143459
    0.127189     -0.083531    -0.070397
    0.172446     -0.066294     0.034108
   -0.039696      0.178643    -0.163367
   -0.066899     -0.059376     0.007121
   -0.157675      0.033872     0.122455
   -0.119858      0.079916    -0.038938
    0.039767     -0.136460    -0.104021
    0.050411     -0.026085    -0.045439
    0.053880      0.061544    -0.022317
    0.051160      0.033927     0.078181
    0.013130      0.102603    -0.001137
    0.035073      0.004263    -0.017746
   -0.030763     -0.102873     0.097167
   -0.131656      0.023414    -0.052276
   -0.029631     -0.087017    -0.027283
    0.024872     -0.092713     0.016407
    0.043779      0.002241     0.086102
   -0.001528     -0.101753     0.050286
   -0.038918      0.007289     0.120815
   -0.101509      0.076290    -0.100372
   -0.017274      0.119070    -0.005288
    0.065473      0.050652     0.066515
    0.054562      0.141778    -0.153908
   -0.007296      0.035776     0.072293
   -0.031898     -0.030720     0.032790
   -0.105518      0.014796    -0.059196
   -0.082843     -0.094173     0.020220
    0.074689     -0.049355     0.056125
    0.179814     -0.063303    -0.191074
    0.152347     -0.059348    -0.054435
   -0.042701      0.012930     0.029097
   -0.129999      0.063346     0.136559
   -0.053382     -0.120109     0.141187
   -0.010610      0.018588    -0.125214
   -0.034243      0.065415    -0.170397
    0.027051      0.010523    -0.074923
    0.020057     -0.010432     0.076762
    0.026672      0.128926    -0.043368
    0.111346      0.041446     0.111639
    0.102706     -0.100393     0.099784
    0.026084     -0.026350     0.033723
   -0.067938     -0.099570    -0.019708
   -0.097428      0.096339    -0.089807
   -0.040319      0.146661    -0.002056
   -0.001073      0.095954     0.080803
    0.014817     -0.014403     0.111952
   -0.073597     -0.070743    -0.067684
   -0.116235     -0.096618    -0.094630
   -0.089308     -0.067623    -0.063491
    0.022127     -0.021539    -0.100952
    0.124751     -0.098526     0.030877
    0.068348      0.010966     0.172799
    0.052981      0.050950     0.092392
    0.076245     -0.016369     0.018115
   -0.029303      0.070080     0.015658
    0.001342     -0.064553    -0.047766
    0.011705      0.028772    -0.000165
   -0.089231      0.176382    -0.015166
   -0.121333      0.104528    -0.092250
   -0.110484      0.012141     0.158615
   -0.007393      0.030452     0.025224
    0.031153      0.022332    -0.003042
    0.056474     -0.137775     0.264925
   -0.045419      0.089677    -0.024942
   -0.000716      0.070734    -0.138005
    0.042649      0.044594    -0.035122
   -0.028468      0.125598     0.020361
   -0.041085     -0.029121     0.044727
   -0.020360     -0.207740    -0.053636
    0.098036     -0.320595    -0.120590
    0.345999     -0.208500    -0.219274
    0.505068     -0.043320    -0.194289
    0.504037     -0.024554     0.014232
    0.414254      0.086401     0.104136
    0.182185      0.196022    -0.023762
    0.084441      0.079304    -0.128411
    0.010213     -0.038040    -0.217560
   -0.132756     -0.296114     0.011995
   -0.231113     -0.407472    -0.121714
   -0.145441     -0.201938    -0.190944
    0.003503     -0.135879     0.188068
    0.128549      0.209949    -0.183445
    0.038045      0.343302    -0.282156
   -0.197052      0.236635     0.002053
   -0.591065      0.406902     0.167020
   -0.669047      0.113554     0.169371
   -0.445786     -0.002494     0.189503
   -0.256327      0.164534     0.062584
    0.117643      0.183368    -0.135881
    0.330346      0.135658     0.149145
    0.222924      0.361398     0.233959
   -0.131850      0.234747     0.349007
   -0.186749     -0.280781     0.246495
   -0.205422     -0.393384    -0.036702
   -0.422653     -0.516467    -0.009733
   -0.344560     -0.350896    -0.057371
    0.016222      0.065667     0.001528
    0.196250      0.131349     0.161194
    0.131708      0.036240     0.108430
    0.160401     -0.080730    -0.124901
    0.113557     -0.179573     0.069140
   -0.183701     -0.084665     0.228818
   -0.177435     -0.060928     0.168547
   -0.121812      0.051299     0.003588
   -0.194152      0.052877    -0.103398
   -0.257534      0.093982    -0.019508
   -0.188465      0.117117    -0.085473
   -0.057925      0.080514    -0.126899
    0.035458      0.053089    -0.151322
    0.259303      0.162379    -0.003269
    0.358620      0.479529     0.083012
    0.354724      0.502535    -0.134146
    0.290323      0.104822    -0.300004
    0.280577     -0.335782    -0.116702
    0.172605     -0.301909    -0.247589
   -0.028662     -0.167396    -0.193929
   -0.079891     -0.173415     0.016100
    0.141968     -0.143890    -0.034513
    0.498959     -0.216009    -0.159645
    0.635122     -0.211518    -0.147741
    0.252550      0.055026     0.096117
   -0.114018      0.033489     0.088540
   -0.373233     -0.079148     0.193309
   -0.326683     -0.305063     0.211534
   -0.063413     -0.197533     0.114049
    0.098922      0.065052     0.122007
    0.178186      0.093480     0.144843
    0.092358     -0.011839     0.159747
    0.055798     -0.105207     0.052509
   -0.123464     -0.045004    -0.087803
   -0.235353      0.018530     0.067252
   -0.219354      0.258554     0.130272
   -0.139903      0.094796     0.161868
   -0.041741     -0.060324    -0.042914
   -0.197224      0.169922    -0.158257
   -0.305742      0.098330     0.107202
   -0.055093     -0.001913     0.008556
    0.154684     -0.134902    -0.122038
    0.229699     -0.233330     0.003648
    0.078873     -0.065658    -0.028017
   -0.025366      0.187207    -0.372069
   -0.209230      0.381963    -0.102305
   -0.349517      0.003861     0.142548
   -0.097192      0.078879     0.047796
    0.233551      0.081866     0.039203
    0.347079     -0.028035     0.022976
    0.260659      0.000095     0.139541
    0.322342     -0.250261     0.059435
    0.280504     -0.073194    -0.126320
   -0.086870     -0.080025    -0.017735
   -0.123585     -0.151490     0.068917
   -0.125437      0.225961    -0.034780
   -0.297716      0.174603     0.004434
   -0.281514     -0.018034    -0.164334
   -0.122874     -0.065613    -0.235478
    0.011784      0.015746    -0.045999
   -0.036076      0.314173    -0.127008
    0.166578      0.320178    -0.089991
    0.160114      0.131381     0.052366
    0.103537      0.052815    -0.140281
    0.100184      0.010500    -0.106600
   -0.020800     -0.119924    -0.189806
   -0.220682      0.031312    -0.079542
   -0.024346      0.007275     0.042858
    0.062479      0.163673    -0.003021
   -0.154270     -0.104870     0.155311
    0.006634     -0.056173     0.200878
    0.175966      0.033101     0.273942
    0.301545     -0.145870     0.013405
    0.180567     -0.165167     0.099409
   -0.020718     -0.428172    -0.053585
   -0.264799     -0.470859    -0.074463
   -0.179460     -0.513606     0.147893
   -0.136887     -0.030538     0.025019
   -0.201980     -0.153222     0.226333
   -0.082651     -0.001768     0.133465
   -0.150122      0.248998     0.000859
    0.004366     -0.026829     0.118603
    0.012308      0.100896     0.128639
   -0.209388      0.107950     0.017298
   -0.203952      0.145967    -0.012479
   -0.032452      0.151368     0.065655
    0.056472      0.388920    -0.057727
    0.203590      0.477047    -0.156552
    0.325731      0.215936     0.108363
    0.233073      0.176643     0.159837
    0.183223      0.126209    -0.099458
    0.103931      0.006643    -0.102923
    0.137879     -0.271599    -0.015168
    0.041771     -0.098685    -0.214532
   -0.018544     -0.040650    -0.183795
   -0.026835      0.066154     0.018821
   -0.208783      0.289435    -0.133345
   -0.124896     -0.354475    -0.266123
    0.056214     -0.281765    -0.051300
    0.137003     -0.036718    -0.059430
    0.138554     -0.096135    -0.102176
    0.071901     -0.197405    -0.017128
    0.152168     -0.160848    -0.060050
    0.085956     -0.194814    -0.010023
   -0.124045     -0.195196    -0.120169
   -0.329773      0.070430     0.252275
   -0.290365     -0.007188     0.294559
   -0.126354      0.211526    -0.003596
   -0.082558     -0.171708     0.136434
   -0.044471     -0.027049     0.118594
    0.017440      0.345594     0.111500
    0.160461      0.122884    -0.005985
   -0.004013      0.090127     0.080850
   -0.067460      0.061016     0.221802
    0.043312      0.075092     0.003838
    0.090882     -0.001541    -0.092927
    0.086347      0.178028    -0.000923
    0.031507      0.131345    -0.072462
   -0.001897     -0.263422    -0.113722
   -0.051268     -0.274744    -0.080867
   -0.125508     -0.103839    -0.040457
   -0.033596     -0.112143    -0.020350
    0.114282     -0.028009    -0.019590
    0.077666      0.335970    -0.057143
   -0.090662      0.364224     0.090875
   -0.099469     -0.090311     0.137435
   -0.145589     -0.203475     0.067762
   -0.091294     -0.299127    -0.026841
   -0.031015      0.131973    -0.098795
   -0.052263     -0.016072     0.077006
   -0.007484      0.105604    -0.018893
    0.039556      0.435086    -0.062644
    0.262373      0.148332    -0.126642
    0.167705      0.036098    -0.030159
    0.159947     -0.302252    -0.149081
   -0.045065     -0.288695    -0.096224
   -0.127885     -0.358027     0.077089
    0.010612     -0.017436    -0.033755
    0.102879      0.180708    -0.018046
    0.239858      0.232964    -0.118162
    0.197647      0.083495    -0.098062
    0.041067     -0.092588    -0.159852
   -0.225750     -0.122278    -0.109191
   -0.204612     -0.191211     0.012944
   -0.067792     -0.038996     0.278780
   -0.085305      0.060624     0.226544
   -0.084054      0.125296     0.215724
   -0.036248     -0.121643     0.203174
   -0.085586     -0.146326    -0.036724
    0.146052     -0.225291     0.025847
    0.342059      0.002445    -0.105899
    0.252808      0.176298     0.003751
    0.162220     -0.046299    -0.019409
   -0.015352      0.141416    -0.050849
   -0.127200      0.049224    -0.009696
   -0.103886      0.234216    -0.136312
    0.038576      0.237808    -0.013118
    0.065510      0.115677     0.031984
   -0.028092      0.032253     0.039973
   -0.106183      0.066097    -0.114473
   -0.154962     -0.050162    -0.051229
   -0.055832     -0.388861     0.051018
   -0.106739     -0.094600     0.044430
   -0.054959      0.005491     0.094512
   -0.028160      0.262431     0.041038
    0.049268      0.053824     0.084262
    0.104210     -0.078029     0.097460
   -0.058481     -0.062802     0.104944
   -0.078607     -0.028077     0.035570
   -0.209743      0.095620     0.026156
   -0.171610     -0.007179     0.091253
    0.007591      0.094127    -0.026858
    0.155437      0.038808    -0.265570
    0.268770      0.023114    -0.055439
    0.151822     -0.047392     0.046776
   -0.022001     -0.016619    -0.068458
   -0.096215     -0.152186    -0.047880
   -0.065645     -0.209820    -0.181727
   -0.000643      0.020730    -0.029357
    0.009093      0.072517     0.174314
    0.092196      0.221261     0.078166
    0.098890     -0.045993     0.014236
    0.016245     -0.251026    -0.158068
   -0.063646     -0.140020    -0.160956
   -0.097662     -0.042527    -0.008519
   -0.209209      0.228623     0.071179
   -0.122501      0.031394     0.258192
    0.071991     -0.050418     0.030544
    0.038184      0.023189    -0.102984
   -0.036316     -0.034730    -0.110868
   -0.104745     -0.052469    -0.070655
   -0.050601      0.047233     0.062033
   -0.065433      0.051042     0.074021
    0.063496     -0.053410     0.182670
    0.117869     -0.055878     0.019652
    0.000204     -0.020497    -0.181750
   -0.094495     -0.010788    -0.107687
   -0.067436      0.149372    -0.043301
    0.039922      0.092196    -0.001606
    0.139800     -0.068196     0.097565
    0.255496      0.121167     0.136069
    0.332147     -0.060473     0.016399
    0.206916     -0.053598     0.026515
   -0.048516     -0.010396     0.049960
   -0.163604      0.121211    -0.087345
   -0.202393     -0.000997    -0.011462
   -0.115455     -0.023131     0.089593
   -0.065458      0.058668    -0.014951
    0.127735     -0.146309    -0.079074
    0.047170      0.024527    -0.008298
    0.034224      0.006078    -0.019633
    0.041646      0.039270     0.020893
    0.048065     -0.045211     0.000038
   -0.006116      0.185499    -0.097195
   -0.162543      0.102725    -0.045409
   -0.046981     -0.033807     0.058298
   -0.138539      0.114912    -0.057955
   -0.058707      0.011140    -0.045505
   -0.059239     -0.215789     0.037581
    0.091343     -0.262456    -0.066443
    0.071087     -0.153632    -0.160845
    0.074667     -0.149791    -0.082211
   -0.011596      0.110994     0.079507
   -0.163338      0.166398     0.057416
   -0.066031      0.187209     0.114688
    0.051027     -0.023614     0.055848
    0.216801     -0.124569     0.060056
    0.178271     -0.113635    -0.018946
    0.159300     -0.053637    -0.006544
   -0.023744     -0.108702     0.110138
   -0.018148      0.101358     0.054757
   -0.131888      0.066241    -0.152867
   -0.109979     -0.139070    -0.055003
    0.021836      0.036815     0.075836
    0.077270      0.126227    -0.034203
   -0.010060      0.104039     0.088997
   -0.056253      0.011953     0.009872
   -0.071041      0.101677     0.017326
   -0.157199     -0.144505     0.003312
   -0.073850     -0.003575     0.058160
    0.013299      0.138340     0.088831
    0.128669      0.211541     0.088721
   -0.045299      0.120079    -0.058142
    0.002808     -0.002366    -0.040595
   -0.032804      0.146913     0.022370
   -0.025545      0.111943    -0.067357
    0.038641     -0.151303     0.096988
    0.026050     -0.116633    -0.013321
    0.008181      0.008330    -0.098126
   -0.007024     -0.132515     0.016691
   -0.022716     -0.039955    -0.047666
   -0.083960     -0.060501    -0.053992
   -0.011060     -0.136473     0.046500
   -0.056037     -0.029897    -0.125463
    0.021624     -0.028185    -0.035546
   -0.034898      0.021394    -0.066655
   -0.018100      0.129268    -0.087270
    0.046787     -0.118579     0.052815
    0.055322      0.057370     0.045822
    0.057381      0.045994    -0.012246
    0.085750     -0.069224     0.009383
    0.059620      0.001419    -0.007372
    0.022599      0.034613    -0.062604
    0.051480      0.045826     0.030273
    0.080416     -0.122777     0.011131
    0.123100     -0.136914     0.007804
    0.061394     -0.120630    -0.028905
   -0.008470     -0.021338    -0.020113
   -0.080528     -0.041680    -0.019677
   -0.085840      0.000519    -0.011443
   -0.065597     -0.077577     0.005867
    0.018962     -0.069181     0.079348
   -0.047391      0.096571     0.082260
   -0.030711      0.108095     0.122640
   -0.028549      0.067263     0.052911
    0.009870      0.048102     0.027670
   -0.028777      0.052107    -0.036984
   -0.079708      0.018102     0.026779
   -0.101995      0.077139     0.093073
   -0.084041      0.105184    -0.017739
   -0.041188      0.026022     0.011613
   -0.025834     -0.102336    -0.007001
   -0.001288      0.053725     0.023555
   -0.038567      0.054395     0.025731
    0.036872     -0.064646     0.028900
    0.024169     -0.090844    -0.124886
    0.102377     -0.125851    -0.081174
    0.073047     -0.013897    -0.042905
    0.143906      0.132149     0.026662
    0.018682      0.149586     0.027123
   -0.036772      0.097894    -0.038892
   -0.014744      0.063212    -0.124150
    0.069808     -0.078606     0.010204
    0.181675      0.021737    -0.000796
    0.098098      0.037812    -0.062496
    0.003560     -0.069371     0.050210
   -0.121594     -0.015638    -0.033006
   -0.075554      0.008888    -0.008290
   -0.063881     -0.045458     0.013575
   -0.023314     -0.008725     0.098565
   -0.018498     -0.041822    -0.002920
   -0.026064     -0.108310    -0.111734
    0.025493     -0.122134    -0.093839
    0.029635     -0.019259     0.041796
   -0.055999      0.050678    -0.002809
   -0.081380      0.022962     0.008221
   -0.193016     -0.001895    -0.027363
   -0.123734     -0.087108     0.067875
   -0.086559     -0.014550     0.061232
    0.080977     -0.054723    -0.000438
    0.195519     -0.050917     0.005883
    0.121338      0.047501     0.012883
    0.032222      0.065287     0.106097
   -0.068806      0.151946     0.066062
    0.001676      0.171853     0.060203
   -0.018922      0.094277     0.011507
    0.025359     -0.011006     0.021307
   -0.054630     -0.044374     0.039578
   -0.054259      0.006809     0.010948
    0.076256      0.020191     0.012155
    0.190841      0.043449     0.043926
    0.166774     -0.030810    -0.138637
    0.073250     -0.038330    -0.063307
    0.032846     -0.038817    -0.096916
   -0.009094      0.014115    -0.033868
   -0.012997      0.021316    -0.017840
    0.005454      0.028978    -0.059930
   -0.001168     -0.071577    -0.007597
    0.023145     -0.030296    -0.095649
   -0.070924      0.067265    -0.048436
   -0.043332      0.012020     0.067076
    0.003525      0.199990     0.059266
   -0.009851      0.103577     0.059221
   -0.069378     -0.035595     0.018159
   -0.166150     -0.046764    -0.078964
   -0.075602     -0.154411     0.003895
   -0.156703     -0.147330    -0.032425
   -0.041430     -0.193211    -0.023574
    0.074024     -0.219300    -0.049974
   -0.007135      0.034268    -0.006730
   -0.036094      0.020361     0.018859
   -0.022712      0.066043    -0.009305
    0.075497      0.067615     0.058217
    0.082075     -0.018394     0.099655
    0.058196     -0.014439     0.017218
    0.053966     -0.110780     0.061572
    0.014539     -0.025487     0.041178
    0.021703      0.088717     0.003137
   -0.009193     -0.002402     0.025528
   -0.001729     -0.016835    -0.053470
   -0.044025      0.019171    -0.017423
   -0.032221      0.034952     0.050109
   -0.044944      0.039064    -0.019720
   -0.057469      0.059605     0.028919
   -0.003156      0.052387     0.068575
   -0.054390      0.093338     0.008228
   -0.053256      0.057625     0.029500
   -0.032165      0.003927     0.019532
    0.005104      0.077664    -0.033725
    0.038995     -0.108990    -0.018910
    0.019227      0.006776     0.036454
    0.028482     -0.014456    -0.034432
    0.034124     -0.002186    -0.036458
    0.011604      0.018346    -0.062973
    0.075031     -0.086791    -0.009225
    0.085089     -0.142785     0.022685
    0.103392     -0.052975    -0.049797
    0.109269     -0.011036    -0.062331
    0.085508     -0.006175    -0.083936
   -0.013207      0.111011    -0.059830
   -0.016149      0.017210     0.039141
   -0.045727      0.116446    -0.056190
   -0.046796      0.075088     0.022423
   -0.069812      0.001623     0.070244
   -0.087427     -0.005113     0.019816
   -0.012661     -0.069349    -0.010251
    0.009224      0.009194     0.017323
    0.065958      0.013201     0.141523
    0.086709     -0.172990     0.006027
    0.053863     -0.097166    -0.077956
   -0.022754     -0.116054    -0.000022
   -0.093204     -0.035759     0.020302
   -0.089396      0.047767    -0.031753
   -0.005356      0.105206     0.063354
   -0.036639      0.167262     0.035067
    0.001422      0.088648     0.065980
    0.015101      0.009525     0.054457
    0.054762     -0.176450    -0.027108
    0.065662     -0.083756    -0.020533
    0.069796      0.087072    -0.029425
    0.015744      0.152834    -0.014461
   -0.019275      0.085815    -0.006610
   -0.066931      0.053687    -0.049492
   -0.086996     -0.025003    -0.029198
   -0.021476      0.017835    -0.032240
    0.030492     -0.008229     0.048509
    0.044230      0.005438     0.037015
    0.049487     -0.058844    -0.080086
    0.023746     -0.089882    -0.032097
   -0.077357     -0.082348    -0.009833
   -0.045489      0.009680     0.066589
    0.000850      0.096027     0.048208
    0.002275      0.008069     0.041237
   -0.052878      0.056788    -0.033142
   -0.093710     -0.037774    -0.011612
   -0.172653      0.022194     0.016804
   -0.126074     -0.072109    -0.060463
   -0.047471      0.000667     0.007941
    0.033058      0.021483     0.026034
   -0.028217      0.042548    -0.005096
   -0.024751      0.035739    -0.012131
    0.027329     -0.028750    -0.069430
    0.114700     -0.045501    -0.052195
    0.181437     -0.076976    -0.026930
    0.141173     -0.028377    -0.000806
    0.114819     -0.013856    -0.014519
    0.071015     -0.012731    -0.017183
    0.036364     -0.001652    -0.004696
    0.050657     -0.025101    -0.003220
    0.001091      0.001054     0.035207
   -0.073794     -0.098716     0.055977
   -0.117783     -0.041590     0.013855
   -0.099578      0.047736    -0.042663
    0.030615     -0.118360     0.029530
    0.062667      0.088199    -0.042582
    0.040481      0.036357    -0.034601
   -0.066860      0.149581     0.023586
   -0.046394      0.067541     0.105141
   -0.075672      0.005280     0.011132
    0.109681     -0.099540    -0.056289
    0.045104     -0.113177     0.031047
   -0.021039     -0.053455     0.058633
   -0.011148      0.135329     0.053678
   -0.019215     -0.022974    -0.050938
    0.064500     -0.022285     0.083161
    0.042720      0.234800    -0.000603
    0.082384     -0.190739    -0.044901
   -0.104028      0.107230     0.036551
   -0.139315     -0.057936     0.000850
   -0.088145      0.009659     0.074119
   -0.041295      0.152974    -0.037859
   -0.000296     -0.098882    -0.056875
    0.043052     -0.031993     0.015650
    0.066646     -0.010031    -0.017160
    0.052442      0.006409    -0.001653
   -0.029842      0.027651     0.009832
   -0.023706      0.023832     0.035964
    0.011046      0.072271    -0.004228
    0.033150      0.037093     0.003353
    0.048542     -0.016945    -0.004059
    0.053364     -0.033428    -0.094508
   -0.039137     -0.058382    -0.004381
   -0.101712     -0.029735     0.053384
   -0.065499     -0.044660     0.001929
    0.027274      0.020171     0.009718
    0.041959      0.054538    -0.031659
   -0.041263      0.088904    -0.030105
    0.062507      0.053066     0.036977
    0.028671      0.017388    -0.063424
    0.131168     -0.031102    -0.018080
    0.060936     -0.160880     0.041427
   -0.066887      0.111105    -0.063374
    0.025685      0.022765    -0.044232
   -0.042375     -0.172472     0.028362
    0.016319      0.271320     0.058659
    0.039912      0.072207     0.004919
    0.001724     -0.033948     0.001003
   -0.042078      0.020104    -0.044829
    0.003359     -0.177036    -0.082582
    0.042515     -0.148466     0.009143
   -0.051780     -0.004994    -0.017905
   -0.051701     -0.173674    -0.044101
   -0.084977     -0.117810     0.022744
   -0.071057      0.102343     0.047346
   -0.023836      0.070757     0.033354
    0.029430      0.175609    -0.021404
    0.062773      0.052010     0.027504
    0.030674      0.010316     0.039042
   -0.045314     -0.049300     0.015411
   -0.064077     -0.037295    -0.011783
   -0.058016      0.022324    -0.037243
   -0.057040     -0.086650     0.012203
   -0.046639      0.023403    -0.000139
   -0.004611      0.029726     0.036040
    0.031530     -0.010025     0.048494
    0.025450     -0.047668     0.023281
    0.044069     -0.092492     0.004336
   -0.003092     -0.056213    -0.017499
   -0.029371     -0.069346    -0.033473
    0.025599     -0.021158     0.006083
    0.066941      0.025842    -0.013543
    0.064271      0.028654    -0.039313
    0.016680     -0.002350     0.004004
   -0.048674      0.108229     0.033924
    0.023844      0.002825     0.036882
    0.059921      0.008306    -0.001199
    0.095767      0.002556     0.021620
    0.072788     -0.008561     0.011132
    0.014054      0.117162     0.004828
   -0.070177      0.102257     0.002717
   -0.123535      0.097536     0.033740
   -0.118054      0.020228     0.028786
   -0.045310     -0.056526    -0.044679
    0.021134      0.020244    -0.031312
    0.047610      0.063310     0.007917
    0.027392      0.025540     0.023997
   -0.029111     -0.008572     0.002178
    0.021848     -0.138832    -0.044363
    0.028191     -0.154958    -0.011158
    0.064384     -0.091795     0.043158
    0.057923     -0.031845    -0.014691
    0.036437      0.026025     0.009944
   -0.034417      0.070553     0.026784
   -0.013723      0.019401    -0.012984
   -0.056137     -0.010106     0.014361
   -0.004856     -0.043760     0.009598
    0.042560      0.055651    -0.011413
    0.026843      0.017217    -0.000121
    0.026148      0.032951    -0.030051
   -0.003080      0.003414    -0.024348
   -0.029917      0.011613    -0.039615
   -0.060175      0.012025    -0.064676
    0.019262     -0.025608    -0.002713
   -0.038544      0.062523    -0.003087
    0.013712     -0.057027    -0.008486
   -0.008670     -0.016400    -0.020495
   -0.039519     -0.029614     0.014409
    0.004245     -0.015154    -0.000475
    0.008199      0.050922     0.010361
   -0.016855      0.020513     0.053018
   -0.022502      0.019169     0.034524
    0.070564      0.053281    -0.044955
    0.107373      0.047751    -0.053007
    0.126058     -0.013658    -0.037687
    0.077115     -0.061693     0.008222
   -0.059605     -0.012536     0.078408
   -0.113325      0.018738     0.022027
   -0.082908      0.052044     0.044783
    0.019759      0.037994     0.001205
   -0.021302      0.046369    -0.011081
   -0.043359     -0.065334     0.011633
   -0.069194     -0.039655     0.021465
   -0.137176      0.012903     0.010310
   -0.055016     -0.068087    -0.004306
    0.001439     -0.062890    -0.052541
    0.039704     -0.060747    -0.045318
    0.011548     -0.013319    -0.012345
    0.001127      0.016625    -0.001406
    0.003574      0.032917     0.045258
   -0.001176      0.017076     0.000965
   -0.041819     -0.037976    -0.015069
   -0.021994     -0.066744     0.003585
   -0.013458      0.008709    -0.020801
    0.031542      0.001459    -0.026203
    0.050581      0.035640     0.067465
    0.085469      0.073119     0.062714
    0.064085      0.066997    -0.005524
    0.019157     -0.016673     0.014590
    0.017995     -0.026380     0.042570
    0.011693     -0.033871     0.020536
    0.036187     -0.041436     0.031386
   -0.006750     -0.053590     0.019125
   -0.026972      0.018173    -0.018906
    0.007171      0.015520     0.018845
    0.021043     -0.030635    -0.000458
    0.011268      0.044701    -0.032331
    0.057508     -0.039386     0.004945
    0.007995     -0.022534     0.000791
    0.029368      0.028851    -0.025746
    0.005491      0.002176    -0.063908
   -0.031031      0.011034    -0.016187
   -0.068691      0.019462    -0.003872
   -0.104332      0.011059    -0.032868
   -0.088439      0.045630     0.009506
   -0.031776      0.050150     0.002456
   -0.006792      0.083773     0.000535
    0.042867      0.030093     0.022414
    0.049208      0.034250     0.026164
   -0.004013     -0.052706     0.020284
    0.043004     -0.082111    -0.041482
    0.018436     -0.078487    -0.066139
    0.019326     -0.130507    -0.032378
    0.013842      0.012488    -0.035255
    0.029735     -0.012507     0.011716
    0.030652      0.037943     0.017333
    0.000282      0.070590     0.012851
   -0.010991      0.030326    -0.017749
   -0.019195      0.078598     0.014923
   -0.012943      0.039284     0.039650
   -0.030312      0.057764     0.006609
    0.003304     -0.001671     0.035540
   -0.040271     -0.018275     0.042766
   -0.006101      0.016216     0.004293
    0.042803      0.005674    -0.025243
    0.026964      0.001959    -0.005471
    0.055117     -0.048778    -0.028111
   -0.039979      0.039282    -0.014696
   -0.013888     -0.037415    -0.007281
   -0.010039     -0.038776     0.008658
    0.006795     -0.018812     0.022493
   -0.024008     -0.069526    -0.050326
    0.004144      0.042995    -0.006119
    0.009444     -0.028536     0.021391
    0.003967     -0.022958    -0.006016
    0.004646     -0.041139    -0.017435
    0.025042     -0.056883    -0.046631
    0.028400      0.017152    -0.006680
   -0.051457      0.009522     0.006355
   -0.020202      0.099026     0.053953
   -0.066147      0.097528     0.044128
    0.025267      0.007437     0.019476
   -0.007658     -0.027934     0.006951
    0.029019     -0.051327    -0.020866
    0.047640     -0.063042     0.040360
    0.044456     -0.011902     0.054166
    0.065120      0.032866     0.015389
    0.046878      0.033440    -0.012344
    0.000264      0.058637    -0.006171
   -0.041532      0.047270    -0.022837
   -0.053012      0.022285    -0.037289
   -0.059003      0.007915     0.013411
    0.009024     -0.047306     0.031584
   -0.061306     -0.024439     0.015448
    0.017118     -0.053578     0.007244
   -0.033861     -0.028614    -0.014868
   -0.025210     -0.023565    -0.014231
    0.027298     -0.064023     0.028136
    0.006556      0.021610     0.005559
    0.065345      0.012624    -0.010804
   -0.018262      0.073970    -0.001972
   -0.026914      0.023945    -0.044846
   -0.070117     -0.054466    -0.039729
   -0.071500     -0.056936    -0.016880
   -0.026178     -0.065704     0.007079
   -0.005194      0.085517     0.032341
    0.007257      0.068574     0.006836
    0.033102      0.025755     0.002786
   -0.015666      0.013909     0.046283
   -0.032960     -0.065666    -0.015781
    0.003095     -0.051800    -0.015903
    0.006962     -0.065416    -0.025748
    0.079770      0.005362    -0.039285
    0.070174      0.026361    -0.000967
    0.070258      0.062925    -0.013708
   -0.022512      0.083263     0.003804
   -0.024748     -0.012122     0.006940
   -0.049832      0.023304     0.019366
    0.021321     -0.043676    -0.021625
    0.075766     -0.016395    -0.011389
    0.060610     -0.007940     0.014071
    0.042783     -0.038327    -0.017961
   -0.062493     -0.034025    -0.005481
   -0.043169     -0.079412     0.013848
   -0.070079      0.097743     0.031992
    0.038217      0.035472     0.013430
    0.021381      0.081507     0.017535
    0.018743     -0.005735    -0.021060
   -0.028498     -0.039805    -0.040982
   -0.025705     -0.020660     0.020046
    0.008665     -0.032603    -0.012182
