STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS_3 DERINCE BARAJI &#40;ANAKAYA-BEDROCK&#41;
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4823
STATION COORDINATES     : 37.44180N-27.64403E
STATION ALTITUDE (m)    : 129
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 53237/101485
RECORD TIME             : 24/07/2017 06:59:21.000000 (GMT)
NUMBER OF DATA          : 5998
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.489348 (E-W) 0.46518 (U-D) 0.279628
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.000520      0.002859    -0.002339
    0.000260      0.000520    -0.002599
    0.002079     -0.001819    -0.001559
   -0.001559     -0.000260    -0.001040
   -0.002079     -0.000780    -0.002859
   -0.000520     -0.000260    -0.003378
   -0.000260      0.002339    -0.003898
    0.000260      0.001299    -0.002599
    0.001559     -0.002079    -0.003378
   -0.001819      0.001040    -0.002859
   -0.003119      0.002339    -0.001819
    0.001040     -0.000520    -0.002079
    0.000520      0.001559    -0.001299
    0.001299      0.000780    -0.001819
    0.001040     -0.003378     0.000780
   -0.001819      0.004158     0.000520
    0.000520      0.005717     0.000260
    0.001819     -0.001559     0.001040
    0.000520      0.003119    -0.001559
    0.001559      0.000520    -0.002079
    0.003119     -0.007277    -0.003638
    0.000260      0.000260    -0.006497
   -0.002859     -0.002079    -0.007796
   -0.002079     -0.008316    -0.007536
   -0.003119      0.001299    -0.008056
   -0.002859      0.001040    -0.009096
   -0.000260     -0.001040    -0.005717
   -0.001819      0.005457    -0.003119
    0.000780      0.001559    -0.002599
    0.003898     -0.001559    -0.000780
    0.002079     -0.000520    -0.001040
    0.002599     -0.003378    -0.000780
   -0.000260     -0.002859     0.001040
   -0.004158      0.001559     0.002339
   -0.002599      0.001299     0.002079
    0.002599     -0.003638    -0.001299
    0.007536     -0.004678    -0.004158
    0.006237     -0.002859    -0.005198
   -0.001559      0.001559    -0.003638
   -0.007796      0.005457    -0.002599
   -0.007796      0.000520    -0.003898
   -0.001819     -0.001819    -0.005457
    0.005457     -0.001819    -0.008056
    0.004938     -0.001559    -0.009356
   -0.003119      0.002079    -0.008576
   -0.009615     -0.002079    -0.005717
   -0.005198     -0.007796    -0.003378
    0.000780     -0.001819    -0.001299
    0.005977      0.002859    -0.001040
    0.005977      0.003378     0.000000
   -0.000780      0.005717     0.003119
    0.000260      0.002859     0.005198
    0.000520      0.000520     0.008836
    0.001040      0.003378     0.006237
    0.003898      0.000000     0.003638
    0.000780     -0.003378     0.003898
    0.000000     -0.000520    -0.001559
    0.000260     -0.004418    -0.005717
   -0.002599     -0.005457    -0.009875
    0.001299     -0.005717    -0.016892
    0.000520     -0.011954    -0.021830
   -0.007796     -0.001559    -0.019491
   -0.014033      0.007536    -0.010915
   -0.016372      0.010395    -0.005977
   -0.005457      0.011954     0.000260
    0.010915      0.005198     0.005977
    0.016372      0.007536     0.007277
    0.015852      0.002079     0.010395
    0.009875     -0.010915     0.010915
   -0.001299     -0.012214     0.007796
    0.001040     -0.019491     0.002859
    0.001040     -0.017412     0.000000
   -0.007277      0.007536    -0.000260
   -0.008056      0.017412     0.000260
   -0.009615      0.013514     0.002339
   -0.002859      0.016112     0.001559
    0.010395      0.004938    -0.004158
    0.012994     -0.010655    -0.012474
    0.004158     -0.005977    -0.015333
   -0.014033     -0.000780    -0.011694
   -0.022349      0.005198    -0.007796
   -0.015333      0.009096    -0.006237
   -0.006237      0.001299    -0.002859
    0.011435      0.004938    -0.000520
    0.019751      0.007017    -0.001819
    0.015852     -0.001299     0.000780
    0.008576     -0.009096     0.006497
   -0.000520     -0.022609     0.006497
    0.004678     -0.034564    -0.008316
    0.007796     -0.045738    -0.031965
   -0.003119     -0.041061    -0.045998
   -0.018711     -0.016112    -0.041320
   -0.033264      0.016372    -0.015852
   -0.034824      0.051975     0.010395
   -0.014293      0.051456     0.026507
    0.018711      0.017672     0.036123
    0.046258      0.020790     0.045478
    0.048077      0.041320     0.049377
    0.028327      0.014553     0.018971
    0.001299     -0.037942    -0.003898
   -0.025728     -0.081601    -0.013514
   -0.027807     -0.060291    -0.030665
   -0.025728      0.019491    -0.022869
   -0.034044      0.086279     0.012994
   -0.027027      0.129159     0.062370
    0.022090      0.051456     0.027807
    0.092776     -0.097974    -0.037162
    0.080042     -0.135396    -0.055354
    0.013773     -0.060811    -0.066529
   -0.047557      0.029106    -0.045478
   -0.100572      0.019491    -0.064969
   -0.106290     -0.043140    -0.052755
   -0.074585     -0.047298    -0.013254
    0.018711      0.042360    -0.001040
    0.052755      0.153587     0.052235
    0.035603      0.079262     0.020530
    0.089398     -0.083680     0.023129
    0.077443     -0.071206     0.105770
    0.024688      0.074585     0.116165
   -0.038462      0.096674     0.050416
   -0.049117     -0.102392    -0.035603
    0.024948     -0.231031    -0.050676
    0.043659     -0.121363    -0.104471
    0.014553      0.049896    -0.118504
   -0.105510      0.154887    -0.006237
   -0.161384      0.150209     0.074845
   -0.013773      0.039761     0.055874
    0.157745     -0.048857    -0.037942
    0.179055     -0.006237    -0.028067
    0.040021      0.072506     0.001819
   -0.056393      0.038202    -0.054574
   -0.138255     -0.099013    -0.059512
   -0.193089     -0.154627     0.025468
   -0.107069      0.000260     0.135656
    0.050936      0.159564     0.134097
    0.238047      0.085500     0.013514
    0.235708     -0.102132    -0.109928
    0.050156     -0.181394    -0.075884
   -0.105250     -0.077183     0.015073
   -0.155147      0.083161    -0.024948
   -0.093036      0.103431    -0.059772
   -0.067308      0.063150     0.007796
   -0.013773      0.071986     0.060811
    0.108629      0.062111    -0.014813
    0.102132     -0.027027    -0.051975
   -0.021830     -0.158785    -0.051975
   -0.064190     -0.187111    -0.045219
   -0.003119     -0.068348     0.046778
    0.013254      0.139294     0.048597
   -0.027807      0.265075     0.060811
   -0.016632      0.110188     0.034564
    0.062370     -0.148130    -0.046258
    0.063150     -0.220376    -0.027027
    0.030146     -0.112787    -0.024169
    0.015852      0.018971     0.030146
   -0.041320      0.036383     0.033524
   -0.058472     -0.013254     0.015333
   -0.049377      0.061071     0.038462
    0.033524      0.152808    -0.024428
    0.117464      0.089398    -0.083421
    0.021570      0.000260    -0.082901
   -0.146831     -0.030925    -0.054314
   -0.211800     -0.048597    -0.085240
   -0.082381     -0.060811    -0.005977
    0.028067      0.024688     0.108629
    0.067828      0.109928     0.063410
    0.210760      0.018451     0.006757
    0.226093     -0.104990    -0.007796
    0.047817     -0.124741     0.072506
   -0.087579     -0.067308     0.098234
   -0.112527     -0.044699     0.015333
   -0.091996     -0.045219    -0.026507
   -0.086019      0.010915    -0.038462
   -0.031705      0.063670    -0.017412
    0.062111      0.121103    -0.020270
    0.076664      0.120583    -0.080302
    0.012474      0.023129    -0.084460
   -0.038722     -0.017152    -0.047557
   -0.025208      0.027547    -0.031965
    0.005977      0.059512     0.013773
    0.028327      0.014813     0.040541
    0.073025     -0.108888     0.041580
    0.061331     -0.165022     0.053795
   -0.062890     -0.051975     0.050416
   -0.134356      0.057953     0.015593
   -0.038202      0.028067    -0.027547
    0.039761     -0.056133    -0.015593
    0.012474     -0.074325     0.005198
    0.037162     -0.016892     0.004678
    0.081861      0.029886    -0.026507
    0.019491      0.082121    -0.011435
   -0.108109      0.110967     0.003119
   -0.113566      0.041320    -0.067828
    0.022869     -0.046518    -0.043140
    0.102911     -0.045998     0.014553
    0.100053      0.011175     0.044439
    0.034044     -0.043140     0.008056
   -0.075104     -0.122922    -0.038982
   -0.090437     -0.024688     0.044959
    0.043919      0.138774     0.036903
    0.148650      0.178535    -0.066529
    0.024428      0.062630    -0.081861
   -0.168140     -0.088878     0.009096
   -0.177236     -0.087059     0.084980
   -0.032745      0.025728     0.026767
    0.086799      0.048857    -0.018711
    0.081082      0.010395     0.041320
    0.023129     -0.054314     0.015593
    0.015852     -0.123442    -0.069127
    0.012994     -0.056133    -0.043140
   -0.018971      0.079003    -0.018711
    0.010655      0.083940    -0.015593
    0.032225     -0.036123     0.038462
   -0.019751     -0.109408     0.049377
   -0.014553     -0.111747     0.018711
    0.052495     -0.067568     0.017152
    0.052755      0.080302    -0.014813
   -0.054314      0.160344    -0.055614
   -0.133317      0.071726    -0.028327
   -0.077443      0.002599     0.001819
    0.033524      0.024169     0.006497
    0.091737      0.042360    -0.013254
    0.053275      0.034824    -0.070946
   -0.014553      0.018451    -0.073545
   -0.005198     -0.066269    -0.022090
    0.004418     -0.056393     0.029366
   -0.066788      0.062370     0.058992
   -0.022609     -0.011694     0.017412
    0.096934     -0.112527     0.038462
    0.046258     -0.055874     0.081342
   -0.031965     -0.034564     0.024169
   -0.023649     -0.032225     0.003638
   -0.004938     -0.010655     0.003638
    0.011435     -0.020270    -0.033264
    0.002079      0.046778    -0.050416
   -0.024688      0.120843    -0.029626
   -0.002339      0.039761    -0.051196
    0.021830     -0.056393    -0.061851
   -0.053275     -0.028067     0.028067
   -0.079262      0.040801     0.035343
    0.009875      0.048597    -0.040541
    0.038202     -0.016372    -0.046518
    0.009615     -0.007277     0.038982
    0.013773      0.085500     0.065749
    0.053535      0.030665    -0.016632
    0.063150     -0.100572     0.009875
   -0.001819     -0.087838     0.046778
   -0.033524      0.024688     0.005717
   -0.021050      0.060291    -0.011435
   -0.029106      0.007017    -0.028846
   -0.005717     -0.059252    -0.019231
    0.039241     -0.124221    -0.014813
    0.010655     -0.008056    -0.010135
   -0.084460      0.172558     0.018451
   -0.073805      0.105770     0.004418
    0.037162     -0.056653    -0.010395
    0.085500     -0.101092     0.010135
    0.085500     -0.009875    -0.027287
    0.036643      0.032485    -0.077183
   -0.029366     -0.043140    -0.023129
   -0.059512     -0.053535     0.026248
   -0.111227      0.013254     0.029106
   -0.091996      0.064969     0.018191
    0.053275      0.022349    -0.023909
    0.148650     -0.071726    -0.043399
    0.088878     -0.093036    -0.008836
   -0.038202      0.003119     0.053795
   -0.095115      0.122142     0.060291
   -0.070167      0.079003     0.028327
   -0.017932     -0.052235     0.039241
    0.031965     -0.009875     0.029106
    0.056653      0.129679    -0.033264
    0.074585      0.047817    -0.105250
    0.025468     -0.135396    -0.079522
   -0.065489     -0.109928     0.026767
   -0.016112      0.039761     0.030665
    0.024948      0.091996    -0.017412
   -0.053015      0.030406    -0.039761
   -0.040541     -0.036643    -0.033524
    0.008056     -0.021310     0.006237
   -0.001819      0.097194     0.008576
   -0.037682      0.095635     0.044439
   -0.047557     -0.079782     0.087838
    0.047557     -0.179055     0.031965
    0.111227     -0.130718    -0.024169
    0.068348      0.031965    -0.049377
   -0.009875      0.095115    -0.048857
   -0.054054     -0.073025    -0.025208
    0.003119     -0.154627    -0.016112
    0.027027      0.000000     0.007536
   -0.007017      0.155147     0.020270
    0.031965      0.114866     0.006757
    0.025208     -0.029886    -0.001299
   -0.067828     -0.021050     0.036643
   -0.099793      0.083940     0.051716
   -0.038722      0.077963    -0.034824
    0.015852      0.020270    -0.060811
    0.021310     -0.000260    -0.042620
    0.036643     -0.008056    -0.062890
   -0.012474     -0.000260     0.012214
   -0.085759      0.033004     0.087579
   -0.033784      0.007536     0.030406
    0.097454     -0.093296    -0.066529
    0.192309     -0.135656    -0.110708
    0.068348     -0.033004    -0.035343
   -0.161384      0.046258     0.065489
   -0.170739     -0.001299     0.072506
   -0.062370     -0.008836     0.063930
    0.028327     -0.019491     0.051456
    0.136176     -0.042360     0.031705
    0.158005      0.030146     0.000520
    0.056133      0.044959    -0.037682
   -0.082121     -0.017412     0.002599
   -0.088878     -0.033524     0.024169
    0.009615      0.034564    -0.015073
    0.012474      0.108369    -0.083421
   -0.036643      0.048077    -0.110967
   -0.066788     -0.033004    -0.022869
   -0.040541     -0.075884    -0.008316
    0.007796     -0.119024    -0.013773
    0.010135     -0.016892     0.027287
    0.045478      0.109408     0.006237
    0.061591      0.074585     0.024428
    0.035343     -0.022609     0.051975
    0.045219     -0.090957     0.035603
    0.040541     -0.086799     0.015073
   -0.009096     -0.020530    -0.022609
   -0.101092      0.091996    -0.033004
   -0.158265      0.166841    -0.023129
   -0.055614      0.047298    -0.031445
    0.088358     -0.133577    -0.004158
    0.131758     -0.110448    -0.000780
    0.043659      0.046258    -0.034564
   -0.129419      0.095375     0.009356
   -0.138255      0.024169     0.061331
    0.003638     -0.040541     0.063930
    0.077703     -0.047038     0.010655
    0.105250      0.013773    -0.021310
    0.093556      0.040021    -0.014553
    0.009875     -0.032485    -0.058472
   -0.078483     -0.063670    -0.033524
   -0.061851      0.000000     0.012734
    0.024169      0.064969     0.011954
    0.054574      0.053015    -0.002859
    0.030665     -0.012734    -0.028846
   -0.071726     -0.048597     0.002079
   -0.131758     -0.023649     0.034564
   -0.054574     -0.004938     0.063410
    0.057173     -0.044439     0.025208
    0.133317     -0.049637    -0.061071
    0.056653      0.019751    -0.057693
   -0.041320      0.074065    -0.037162
   -0.047298      0.052495    -0.034564
   -0.035083      0.031445    -0.021830
    0.006757      0.033784     0.023649
    0.043919     -0.007796     0.032225
    0.060811     -0.063150     0.007017
   -0.015852     -0.062370     0.033004
   -0.091217     -0.022090     0.026507
   -0.036643      0.006497     0.017152
    0.029366      0.055614     0.040541
    0.072766      0.068088     0.014553
    0.093816     -0.052755    -0.030146
    0.075624     -0.162683    -0.046258
   -0.014033     -0.066009    -0.026767
   -0.144492      0.070427    -0.013254
   -0.197766      0.036383    -0.023649
   -0.160344      0.002079     0.021310
    0.043919      0.064190     0.024688
    0.281447      0.107849    -0.072506
    0.204003      0.076144    -0.059772
   -0.034824     -0.050676     0.044959
   -0.125521     -0.181394     0.068867
   -0.076404     -0.132277     0.051456
    0.004678      0.059512     0.015073
    0.039241      0.150209    -0.067048
    0.025208      0.034564    -0.077443
    0.000260     -0.054574    -0.020270
   -0.036903      0.070687    -0.009356
   -0.086539      0.146571    -0.013254
   -0.084460      0.022090     0.004158
   -0.041320     -0.113306     0.034564
    0.043919     -0.147350     0.043919
    0.123182     -0.058992     0.026248
    0.082641      0.078743    -0.027807
    0.022349      0.079003    -0.056133
   -0.004158     -0.071726    -0.007796
   -0.024169     -0.147610     0.009356
   -0.028067     -0.073805    -0.013254
   -0.017932      0.078483     0.003378
   -0.008836      0.149429     0.045478
   -0.024169      0.038982     0.031445
    0.023649     -0.066269     0.001559
    0.054054     -0.083421    -0.005717
   -0.019491     -0.015333    -0.029626
   -0.050936      0.070167    -0.030406
   -0.028067      0.052755     0.000260
   -0.002339      0.019751     0.014553
   -0.004678     -0.015852     0.010135
   -0.011435      0.003898    -0.017672
    0.029366      0.075364    -0.096414
    0.029886      0.022349    -0.090697
   -0.041580     -0.010915     0.017152
   -0.059512     -0.009096     0.073285
    0.034824     -0.070946     0.087838
    0.094595     -0.058212     0.047038
    0.054574     -0.013773    -0.023129
    0.019751     -0.019231    -0.068088
   -0.010655     -0.052755    -0.068088
   -0.077963      0.000520     0.008836
   -0.098493      0.109928     0.052495
    0.014813      0.041580     0.048857
    0.117205     -0.071466     0.020790
    0.086799     -0.082901    -0.009356
   -0.028327     -0.043399     0.018191
   -0.118244      0.037682     0.025988
   -0.083421      0.045478     0.007277
   -0.008056     -0.002599    -0.034304
    0.035863      0.005198    -0.060551
    0.035343      0.078223    -0.064969
    0.023649      0.127859    -0.075884
    0.015852      0.049377    -0.007796
    0.003898     -0.082121     0.036383
    0.005198     -0.132018     0.040281
   -0.033524     -0.048077     0.036643
   -0.041061      0.041840    -0.003638
   -0.012994      0.045998     0.015593
   -0.006497      0.048597     0.053535
    0.022090      0.002599     0.027287
    0.074845     -0.118244    -0.024169
    0.109408     -0.114346    -0.039761
    0.010135      0.055094    -0.032485
   -0.102911      0.096154    -0.002339
   -0.071466      0.002339     0.000780
   -0.011954     -0.046518    -0.034564
   -0.008576     -0.049896    -0.039501
   -0.054834      0.067048    -0.032745
   -0.008576      0.156446    -0.028846
    0.081861      0.036123    -0.022090
    0.054574     -0.117724     0.043140
    0.031185     -0.095895     0.095115
    0.021310      0.033004     0.021570
   -0.007277      0.051456    -0.052755
   -0.038982     -0.049896    -0.010655
   -0.064969     -0.072766     0.056393
   -0.005457      0.034824     0.042100
    0.038202      0.054314    -0.023389
    0.005977     -0.047298    -0.031965
    0.006757     -0.097454     0.012214
   -0.001559     -0.024948     0.013773
   -0.036383      0.056653    -0.035603
   -0.033004      0.030146    -0.061071
   -0.015333      0.029366    -0.024169
    0.065749      0.071466    -0.036903
    0.112267      0.086279    -0.045478
   -0.018711      0.048597     0.015073
   -0.089658     -0.094075     0.055614
   -0.024688     -0.116425     0.086799
    0.006237      0.012734     0.027547
    0.017672      0.034044    -0.036123
   -0.016632     -0.022609    -0.036123
   -0.040281     -0.018191    -0.049117
   -0.004678      0.063410     0.024688
    0.014813      0.075104     0.056133
    0.048337     -0.064709     0.030665
    0.046518     -0.185552     0.000780
    0.020530     -0.134097    -0.051196
   -0.037422      0.070167    -0.005198
   -0.070427      0.223234    -0.016112
   -0.018971      0.112527    -0.026507
    0.013773     -0.080822     0.031445
    0.072506     -0.108109     0.016632
    0.084720     -0.008836    -0.031965
    0.024428      0.098753    -0.046778
   -0.062890      0.057173     0.017672
   -0.120323     -0.057173     0.036383
   -0.066009     -0.082901     0.019231
   -0.038722     -0.017932    -0.010915
   -0.006497      0.036383    -0.060291
    0.076664     -0.020270    -0.020270
    0.087319     -0.034824     0.016372
    0.036123      0.045478     0.054314
   -0.017672      0.057953     0.045998
   -0.025988     -0.011175    -0.055094
    0.003119     -0.073285    -0.071986
    0.016112     -0.021310    -0.039761
   -0.012994      0.123701    -0.017932
   -0.054054      0.130198     0.000000
   -0.021310     -0.049637     0.022609
    0.053275     -0.182694     0.058732
    0.106290     -0.095635     0.041580
    0.075104      0.083680     0.028586
   -0.056653      0.118244     0.023129
   -0.117464      0.011435     0.024169
   -0.051716     -0.084200     0.017412
    0.028846     -0.053795    -0.055614
    0.001559      0.038462    -0.091737
   -0.090697      0.054834    -0.088618
   -0.115905      0.029106    -0.029106
   -0.020270      0.032225     0.037682
    0.113306      0.005198     0.054834
    0.120843     -0.034304     0.055094
    0.094595     -0.038202    -0.004158
    0.062630     -0.072246    -0.017152
   -0.016892     -0.056913    -0.016892
   -0.053535     -0.032485    -0.001819
   -0.056393     -0.056913     0.055354
   -0.036123      0.010395     0.033524
   -0.020790      0.102132    -0.024948
    0.005457      0.124741    -0.083421
    0.048337      0.078223    -0.053275
    0.044959      0.003638     0.008576
    0.029366     -0.049377    -0.015852
   -0.024688     -0.090697    -0.029366
   -0.133577     -0.056133    -0.028067
   -0.140593      0.045738     0.017152
   -0.004678      0.105250     0.079003
    0.122662      0.057693     0.023909
    0.124481     -0.093036     0.001040
    0.068348     -0.151508     0.057953
    0.028067     -0.007017     0.035343
   -0.073805      0.064709     0.003378
   -0.139294     -0.041061    -0.005977
   -0.036123     -0.076144    -0.005457
    0.091217      0.006757    -0.007277
    0.106290      0.095635    -0.057953
   -0.020790      0.093816    -0.069907
   -0.169440     -0.010655    -0.035343
   -0.108888     -0.045998     0.010395
    0.076664      0.005977     0.037422
    0.149689      0.055614    -0.010135
    0.087059      0.053535    -0.053795
    0.007017     -0.022090    -0.020270
   -0.042880     -0.041580     0.012214
   -0.099793     -0.004678     0.014293
   -0.074845      0.006497     0.020790
    0.023129     -0.035603     0.016112
    0.102651     -0.097974     0.018191
    0.081342     -0.059772     0.025728
   -0.048597     -0.001819     0.015333
   -0.087059     -0.000260     0.004418
   -0.020270      0.020270    -0.010135
    0.026507      0.079782    -0.021310
    0.003898      0.111747    -0.003898
    0.001299      0.035083     0.003898
    0.063410     -0.067308    -0.005198
    0.044699     -0.086799    -0.013514
   -0.026767     -0.037162    -0.030146
   -0.049117      0.051716    -0.035343
   -0.032225      0.093036    -0.015073
   -0.008056      0.027027     0.011435
   -0.008576     -0.039241     0.023129
    0.000000     -0.017412     0.023909
    0.035603      0.035863     0.000520
    0.033004     -0.004938    -0.005198
   -0.004418     -0.119024     0.005977
   -0.055354     -0.116945     0.012994
   -0.090957      0.026767    -0.007017
   -0.039761      0.114606    -0.049896
    0.038462      0.093296    -0.018971
    0.073805      0.041840     0.010395
    0.094595     -0.086539     0.029366
    0.064190     -0.152548     0.022609
   -0.032745     -0.023389    -0.016892
   -0.072506      0.107329    -0.017152
   -0.045998      0.101352    -0.058212
   -0.074325      0.021570    -0.046778
   -0.076664     -0.026767     0.012994
    0.029626     -0.053275     0.019751
    0.135916     -0.004678     0.020011
    0.139814      0.047038    -0.000260
   -0.001559     -0.010915     0.015333
   -0.088358     -0.061331     0.083421
   -0.000520     -0.075104     0.066009
    0.044179     -0.008836     0.004678
    0.011435      0.035083    -0.016372
   -0.022349      0.005198    -0.066269
   -0.088618      0.035083    -0.057433
   -0.095635      0.058212    -0.005457
   -0.011435      0.058472    -0.021050
    0.022090      0.007277    -0.054054
    0.030665     -0.048077    -0.045478
    0.025208      0.010915     0.046518
    0.007796      0.053015     0.046258
    0.026248     -0.063670    -0.018451
   -0.018451     -0.163723     0.030665
   -0.024428     -0.048337     0.051975
    0.048597      0.064709     0.022609
    0.080562      0.046518    -0.005457
    0.004678     -0.009356     0.001040
   -0.077443     -0.043659     0.040801
    0.028846     -0.005198     0.015073
    0.085500      0.064709    -0.067308
   -0.057173      0.090177    -0.088618
   -0.179315     -0.005717     0.003378
   -0.101872     -0.071466     0.039241
    0.090697     -0.024169     0.002859
    0.123961      0.005977    -0.018451
    0.038462      0.034304    -0.035603
    0.015593      0.030146    -0.019751
    0.023129      0.004418    -0.024428
   -0.015073      0.015333    -0.015852
   -0.032745     -0.005198     0.026248
    0.009356     -0.052495     0.024169
    0.001819     -0.028067     0.022869
   -0.043399      0.047817     0.033784
   -0.018971      0.048857    -0.009356
    0.018711     -0.033524    -0.047298
   -0.034044     -0.082641    -0.004938
   -0.070946     -0.031185     0.040801
   -0.014553      0.014553     0.021570
    0.033784      0.017152    -0.003378
    0.066009      0.018191     0.010395
    0.075884     -0.018451     0.003898
    0.034824      0.026248    -0.035083
   -0.020011      0.107589    -0.069907
   -0.063150      0.035603    -0.048857
   -0.037162     -0.083940     0.005198
    0.017152     -0.134616     0.046258
    0.009875     -0.050676     0.042100
   -0.018711      0.095895    -0.019751
   -0.011435      0.115126    -0.010655
    0.001299      0.068348     0.022090
    0.014293     -0.003119     0.012734
    0.037942     -0.087838     0.007796
    0.034304     -0.068088    -0.009356
    0.025988     -0.011435    -0.015852
    0.011694      0.021310    -0.011954
   -0.039761      0.009356     0.011954
   -0.071206     -0.022869     0.028067
   -0.057173      0.027287     0.012474
   -0.016632      0.035083     0.014813
    0.046518     -0.014813    -0.008836
    0.052755     -0.010135    -0.083940
    0.007796     -0.007277    -0.070946
   -0.016372      0.019231     0.021830
   -0.052235      0.068867     0.051196
   -0.028846      0.008056     0.039501
    0.053535     -0.103691     0.036383
    0.071986     -0.097454     0.028327
    0.023649     -0.012994    -0.011175
   -0.065229      0.042360    -0.046258
   -0.087579      0.022869    -0.017932
    0.022090     -0.025728     0.010915
    0.133317      0.017932    -0.013514
    0.076664      0.097974    -0.044439
   -0.103171      0.084200    -0.038462
   -0.112267      0.029366    -0.005457
    0.043140      0.006237    -0.007796
    0.072506      0.008056    -0.020790
   -0.020011     -0.009356     0.029886
   -0.078223     -0.083161     0.065229
   -0.043140     -0.114866     0.040021
    0.058732     -0.055354     0.010135
    0.089398     -0.007536    -0.024428
    0.009356      0.024688    -0.019751
   -0.044439      0.051975     0.033004
   -0.014813      0.027027     0.001559
    0.014293     -0.021310    -0.056653
   -0.018971     -0.018711    -0.022349
   -0.054834      0.066269     0.006497
   -0.052495      0.078743    -0.001040
   -0.047298     -0.024428     0.002859
   -0.025728     -0.055874     0.018971
    0.049377     -0.007536     0.001819
    0.129419      0.037162    -0.014813
    0.119803      0.037162     0.003898
    0.035863     -0.020790     0.012734
   -0.031185     -0.120063     0.038202
   -0.028327     -0.118764     0.031185
   -0.005457      0.049117    -0.007017
   -0.013254      0.111747    -0.031965
   -0.012214      0.026767    -0.051716
   -0.063930      0.041840    -0.005457
   -0.102132      0.090177     0.015593
   -0.000260      0.017412    -0.032225
    0.061591     -0.031965    -0.052235
    0.049377     -0.009356    -0.064190
    0.034304     -0.032485    -0.021570
   -0.047298     -0.048337     0.057953
   -0.092516     -0.002079     0.077443
   -0.010655      0.015852     0.036123
    0.116425      0.005198    -0.022090
    0.099533     -0.024428    -0.020270
   -0.050936     -0.057693    -0.004678
   -0.100313     -0.025988     0.021050
   -0.037682      0.001299     0.044699
    0.043399      0.024948     0.021050
    0.056913      0.023649    -0.010915
    0.007277      0.005977    -0.048857
   -0.022609      0.032225    -0.033784
   -0.007796      0.020530    -0.018451
    0.030665     -0.010135    -0.011694
    0.005457     -0.030406     0.039501
   -0.026507     -0.028586     0.028327
   -0.008576     -0.033264    -0.045219
   -0.005717     -0.035343    -0.068608
   -0.013514      0.056913    -0.012994
    0.018711      0.117205    -0.004418
    0.046518      0.044439    -0.013773
   -0.017152     -0.045219     0.063670
   -0.083421     -0.054314     0.095895
   -0.032225     -0.024428     0.015073
    0.050936     -0.042620    -0.033004
    0.050936     -0.048337     0.004418
    0.048597      0.019751     0.000000
    0.068088      0.044699    -0.015593
    0.011954      0.060811    -0.025988
   -0.087838      0.066788    -0.043919
   -0.131238     -0.022090    -0.009356
   -0.056133     -0.026767     0.000520
    0.050156      0.054054     0.005457
    0.083161      0.053015     0.001299
    0.072506     -0.064969    -0.016632
   -0.018451     -0.149949     0.015073
   -0.116425     -0.049896     0.005977
   -0.082641      0.087319    -0.002859
    0.009356      0.103951     0.013514
    0.106550     -0.009875    -0.009096
    0.147610     -0.128899     0.013514
    0.090437     -0.111487     0.004678
   -0.007536      0.012734    -0.024688
   -0.093296      0.095375     0.016112
   -0.085500      0.068608     0.009096
   -0.035343      0.035603    -0.018191
   -0.009615      0.058212    -0.038202
   -0.006237      0.067048    -0.042100
   -0.022869     -0.006497    -0.017152
   -0.017152     -0.079782     0.021830
   -0.007017     -0.074845     0.077183
    0.032745     -0.037682     0.027287
    0.065749     -0.033524    -0.033264
    0.034824     -0.014033    -0.017412
    0.013254      0.091996    -0.037162
   -0.039761      0.115385    -0.034304
   -0.072506     -0.007796     0.004418
   -0.044959     -0.079003     0.035863
   -0.025988     -0.029886     0.054314
    0.063930      0.022090    -0.001819
    0.101352      0.020790    -0.051975
    0.038982     -0.016632    -0.032225
    0.024688     -0.072246    -0.002859
   -0.017932     -0.003119     0.032225
   -0.051975      0.129159     0.035343
   -0.020270      0.101092     0.022349
    0.039761     -0.041320     0.054574
    0.123701     -0.159564     0.043399
    0.090957     -0.141893    -0.023389
   -0.073025     -0.019751    -0.050156
   -0.139294      0.061071    -0.071986
   -0.066009      0.074845    -0.088618
   -0.031705      0.073285    -0.044179
   -0.038202      0.112007    -0.004418
   -0.036383      0.072766     0.022349
   -0.038202     -0.055354     0.073805
   -0.020530     -0.064449     0.107589
    0.026767     -0.045738     0.074845
    0.090437     -0.084460     0.008316
    0.047038     -0.091737     0.002339
   -0.035603     -0.056133    -0.013254
    0.008056      0.010135    -0.083680
    0.043399      0.081082    -0.110967
    0.011175      0.140074    -0.067308
    0.009096      0.074585    -0.007017
    0.046518     -0.033524     0.007017
    0.054054     -0.011954     0.037162
   -0.024688      0.046258     0.060291
   -0.095115      0.062630     0.028067
   -0.103171      0.040801     0.018191
   -0.101352      0.006237    -0.005717
   -0.043140     -0.058732    -0.037422
    0.040541     -0.112527    -0.030146
