STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA OREN BELEDIYE
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4819
STATION COORDINATES     : 37.03130N-27.97120E
STATION ALTITUDE (m)    : 10
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 53977/101913
RECORD TIME             : 24/07/2017 06:59:24.000000 (GMT)
NUMBER OF DATA          : 5526
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.991951 (E-W) 1.205569 (U-D) 0.840702
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.008316      0.016112    -0.009615
    0.002339     -0.003119    -0.001299
   -0.006757     -0.010655     0.017152
    0.007796      0.021830     0.004158
    0.017412     -0.010915     0.003898
   -0.003378     -0.003638     0.002339
    0.002599     -0.001299    -0.001819
   -0.008056      0.003898    -0.008836
    0.008576     -0.003898    -0.010135
   -0.013773      0.003378    -0.002859
   -0.009356      0.009356    -0.005717
   -0.004418      0.002599    -0.005198
   -0.006237     -0.001559     0.013514
    0.007017     -0.005977     0.024688
   -0.004418      0.013773     0.007536
    0.020270     -0.006497    -0.000260
    0.006757      0.009096    -0.004938
    0.002599      0.005977    -0.003898
   -0.012214     -0.000520     0.002339
   -0.005717      0.007796     0.002339
    0.006757     -0.012994     0.005198
   -0.014553      0.012214    -0.002599
    0.003898      0.002079    -0.004938
   -0.010135      0.006757    -0.007017
    0.005717     -0.000260    -0.003378
    0.024169     -0.020011    -0.016632
    0.000000      0.000520    -0.029886
   -0.036643      0.004678     0.007017
   -0.010915      0.005977     0.022869
    0.023129     -0.007796     0.010135
   -0.001559     -0.013514     0.004418
    0.003638     -0.004158    -0.003638
   -0.007796      0.021570    -0.024428
    0.013254     -0.009096    -0.023909
   -0.008836     -0.010655     0.004158
   -0.023389      0.014553     0.005717
    0.002339     -0.017932     0.013254
   -0.013514      0.004418     0.029886
    0.005717      0.016892     0.013773
   -0.001040      0.010135    -0.004678
    0.016112     -0.008316    -0.003638
    0.007277     -0.007536     0.000520
   -0.002079     -0.001040     0.003119
    0.004938     -0.008056    -0.004418
   -0.014553      0.013514    -0.010135
    0.002599      0.001040    -0.003119
   -0.013254      0.005977     0.009875
    0.001819      0.002339     0.021050
    0.011435     -0.000260     0.005457
    0.007796     -0.004418    -0.012214
   -0.011435      0.000000    -0.012474
   -0.026507      0.013773    -0.009615
    0.004418     -0.018711    -0.000520
   -0.006237      0.002859    -0.004418
    0.002599      0.001299    -0.004418
   -0.001819      0.005457     0.004938
    0.008576      0.012474     0.005457
    0.003898     -0.016112     0.007277
