STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA MILAS_2 DERINCE BARAJI&#40;KRET-CREST&#41;
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4822
STATION COORDINATES     : 37.44170N-27.64600E
STATION ALTITUDE (m)    : 128
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 53194/101468
RECORD TIME             : 24/07/2017 06:59:22.000000 (GMT)
NUMBER OF DATA          : 5758
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.405928 (E-W) 0.484671 (U-D) 0.451926
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.001040     -0.000260    -0.000520
    0.001559      0.001559    -0.002079
    0.002599      0.003898    -0.001819
    0.003119      0.002339    -0.007796
    0.003638      0.003119    -0.010655
    0.002599      0.003378    -0.011435
    0.001040      0.002339    -0.012214
    0.002079      0.002339    -0.010915
    0.001299      0.000520    -0.008316
    0.000260     -0.000520    -0.002859
    0.001040     -0.000520    -0.001040
    0.001559     -0.002599    -0.001819
    0.001040     -0.004938    -0.003119
    0.000000     -0.005198    -0.002339
   -0.000260     -0.007017     0.000000
    0.000260     -0.007017     0.003898
    0.001040     -0.003119     0.007796
   -0.000260      0.000520     0.003898
   -0.001299      0.002339    -0.003119
    0.000260      0.000520    -0.007017
    0.001559     -0.001559    -0.006237
    0.002599     -0.001040    -0.002859
    0.002339      0.000520    -0.005717
    0.002079      0.000780    -0.010135
    0.001559     -0.000260    -0.010135
    0.002339     -0.002079    -0.007796
    0.004938     -0.003898    -0.005198
    0.005717     -0.004678    -0.003119
    0.004938     -0.003638    -0.002079
    0.002859     -0.000260    -0.002079
    0.001299      0.002599     0.000520
    0.001559      0.000260     0.004158
   -0.001040      0.000780     0.006757
   -0.001299      0.003378     0.009875
   -0.000520      0.004418     0.010395
   -0.002339      0.007277     0.004678
   -0.002339      0.003638    -0.003638
   -0.003898     -0.000260    -0.006757
   -0.002599      0.003638    -0.004158
    0.000520      0.003638    -0.004418
    0.000000      0.002859    -0.011954
    0.000260      0.003119    -0.025988
    0.000260     -0.000780    -0.037422
    0.002859     -0.005198    -0.037942
    0.004678     -0.009096    -0.022609
    0.005977     -0.009875    -0.000260
    0.005717     -0.004938     0.012994
    0.002339     -0.001040     0.018191
    0.003119      0.000260     0.023129
    0.005457      0.001819     0.024948
    0.006237      0.000000     0.021570
    0.005457      0.000520     0.020270
    0.002079      0.006757     0.009096
   -0.002859      0.008836    -0.011175
   -0.005977      0.007536    -0.019751
   -0.006237      0.001819    -0.018711
   -0.004418      0.000260    -0.006497
   -0.001299      0.008316     0.006757
   -0.000260      0.008836     0.001559
    0.000000      0.002079    -0.018451
    0.000780     -0.004938    -0.035863
    0.003119     -0.014553    -0.033004
    0.008056     -0.021570    -0.016892
    0.009356     -0.019751    -0.002339
    0.005977     -0.011435     0.012994
    0.002599     -0.002079     0.028067
    0.002339      0.012214     0.038722
    0.006497      0.024428     0.035603
    0.007536      0.023649     0.017412
    0.000780      0.022349    -0.008836
   -0.006757      0.024428    -0.035603
   -0.007536      0.025208    -0.057433
   -0.001040      0.018451    -0.088358
   -0.001040     -0.005977    -0.107589
   -0.007536     -0.028586    -0.070687
   -0.008316     -0.038982    -0.003378
   -0.004678     -0.045998     0.038462
   -0.002079     -0.049637     0.055874
   -0.004418     -0.051975     0.061851
   -0.009096     -0.046778     0.067828
   -0.003119     -0.035083     0.071206
    0.010135     -0.031445     0.033004
    0.009096     -0.029626    -0.004418
   -0.001040     -0.002339     0.000520
    0.001040      0.038982     0.012214
    0.006757      0.042100     0.031705
    0.008576      0.044699     0.101092
    0.020011      0.107589     0.133577
    0.018711      0.128899     0.031965
    0.005457      0.075104    -0.079782
    0.015333      0.035863    -0.175677
    0.017412      0.000520    -0.211280
    0.019751     -0.007536    -0.193089
    0.024688     -0.038462    -0.235189
   -0.015333     -0.082901    -0.116165
   -0.048857     -0.032485     0.101612
   -0.033784      0.008836     0.226093
    0.002599      0.032225     0.242985
    0.012214      0.015852     0.092516
   -0.019491     -0.029106     0.023389
   -0.034304     -0.027807     0.047298
   -0.021570     -0.078743     0.001299
   -0.018191     -0.053015    -0.049896
   -0.033004      0.033004    -0.097454
   -0.042620      0.058212    -0.133577
   -0.014553      0.052755    -0.128119
    0.043919     -0.055874    -0.068867
    0.063150     -0.120063    -0.001040
    0.032745     -0.075624     0.091996
    0.026767     -0.016372     0.160604
    0.052235      0.023649     0.126300
    0.065229     -0.040541    -0.006497
    0.036903     -0.117464    -0.107069
    0.020011     -0.076664    -0.004938
    0.039241      0.024948     0.065489
    0.015852      0.078483     0.096414
   -0.029366      0.126560     0.231031
   -0.048857      0.233110     0.251821
   -0.040281      0.290542     0.102651
   -0.001299      0.205043    -0.160604
    0.003638      0.025988    -0.355252
   -0.062111     -0.094335    -0.331603
   -0.089138     -0.081082    -0.219596
   -0.026767     -0.054054    -0.211800
   -0.018711     -0.101872    -0.225053
   -0.081601     -0.116425    -0.020270
   -0.091217     -0.085759     0.211540
    0.009096     -0.089398     0.306135
    0.140593     -0.051975     0.147610
    0.126560     -0.063670    -0.137215
    0.011694     -0.158785    -0.071986
   -0.024948     -0.142672     0.117724
    0.027547     -0.055874     0.241166
    0.081082      0.071466     0.302757
    0.053535      0.181134     0.094075
   -0.037162      0.185032    -0.114086
   -0.059252      0.179835    -0.107849
    0.019491      0.121103    -0.062630
    0.049117      0.041061     0.020011
   -0.016632      0.033524     0.021310
   -0.077963      0.001040    -0.202444
   -0.087579     -0.058992    -0.243765
   -0.020790     -0.097714    -0.121103
    0.063670     -0.160084    -0.089917
    0.079003     -0.152808    -0.002859
    0.051196     -0.010395    -0.031705
    0.004158      0.056653    -0.031965
   -0.025208     -0.015852     0.162943
    0.000780     -0.035083     0.240906
    0.036643      0.077183     0.251301
    0.027287      0.188671     0.249482
   -0.024169      0.133837     0.136435
   -0.069387     -0.013254     0.041061
   -0.070427     -0.079522    -0.062890
   -0.035343     -0.062111    -0.310033
   -0.018191     -0.021570    -0.418402
   -0.029626     -0.031705    -0.208681
   -0.021310     -0.093296    -0.004418
    0.019751     -0.106290     0.055354
    0.063670      0.005977     0.034564
    0.057173      0.141893    -0.027807
    0.010915      0.107329     0.006497
   -0.001819     -0.042620     0.109148
    0.034564     -0.131498     0.042880
    0.051456     -0.117464    -0.124221
    0.025468     -0.013254    -0.097974
    0.005457      0.146311     0.036903
   -0.029366      0.199326     0.219596
   -0.044959      0.167621     0.319909
   -0.003898      0.137735     0.135656
   -0.006497      0.070427    -0.026767
   -0.027807      0.013514    -0.135136
   -0.030406     -0.144751    -0.101092
   -0.026507     -0.234149     0.137475
    0.009875     -0.145271     0.066269
    0.029626     -0.101872    -0.157745
    0.027547     -0.057433    -0.213879
    0.013514     -0.105510    -0.189190
    0.021830     -0.145531    -0.094075
    0.070946     -0.069127    -0.082121
    0.071206      0.038982    -0.118244
   -0.003638      0.205043     0.056133
   -0.062370      0.232850     0.342518
   -0.021050      0.171259     0.330304
    0.041320      0.073285     0.113046
    0.030406      0.019751    -0.051456
   -0.053015      0.072766    -0.192829
   -0.123442     -0.036903    -0.134097
   -0.091996     -0.125261    -0.040541
   -0.031185     -0.123182    -0.037942
    0.012474     -0.112007    -0.014033
    0.045478      0.002079    -0.084200
    0.033524      0.011694    -0.088618
   -0.013254     -0.086019     0.035343
   -0.009875     -0.064190     0.074065
    0.051456      0.044179    -0.009096
    0.071206      0.112787    -0.035603
    0.029626      0.156186     0.063930
   -0.020011      0.144751     0.207382
   -0.016632      0.061591     0.175937
    0.011175     -0.012214    -0.066788
    0.012734      0.006757    -0.040801
    0.004418      0.078743     0.180095
   -0.010655      0.015593     0.141893
   -0.013254     -0.131498    -0.066009
   -0.005457     -0.180355    -0.258578
    0.008836     -0.089138    -0.262736
    0.028846     -0.047557    -0.121103
    0.026507     -0.165282    -0.108629
   -0.000780     -0.175677    -0.135916
   -0.038462     -0.030406    -0.082121
   -0.036903      0.124741    -0.029366
    0.011435      0.190230     0.106809
    0.052495      0.087838     0.254420
    0.041061     -0.012474     0.162423
    0.000260     -0.038462    -0.064969
   -0.010915     -0.052755    -0.128639
   -0.009615      0.030925     0.062630
   -0.007277      0.127600     0.233110
    0.001040      0.059252     0.144751
    0.021830      0.014553     0.005977
    0.029106      0.079262    -0.046258
   -0.034824      0.033004    -0.052755
   -0.071986      0.009096    -0.001559
   -0.040541      0.059252     0.069907
   -0.044699     -0.001040     0.067568
   -0.058212     -0.088618    -0.063670
   -0.041840     -0.122922    -0.128639
   -0.004158     -0.054314    -0.066269
    0.033784     -0.011954    -0.097714
    0.030925     -0.085240    -0.182953
    0.032745     -0.079003    -0.165282
    0.061851     -0.031965    -0.052495
    0.079003      0.014293     0.071726
    0.079262      0.045738     0.133057
    0.051456     -0.020011     0.126040
    0.001559     -0.006237     0.096674
   -0.015593      0.063410     0.061071
   -0.018711      0.020530    -0.033264
   -0.061851      0.004678    -0.085759
   -0.057433      0.073545    -0.035343
    0.014293      0.109668    -0.030406
    0.031965      0.101092    -0.011954
   -0.005457      0.074585     0.055354
   -0.030665      0.036383     0.086799
   -0.005457      0.034564     0.065229
    0.055354      0.010135    -0.029106
    0.060551     -0.079522    -0.088358
   -0.002599     -0.168140    -0.120583
   -0.055354     -0.196727    -0.130198
   -0.037682     -0.097194    -0.010395
    0.021310      0.014553     0.106809
    0.009096      0.062630     0.171519
   -0.043399      0.109148     0.245844
   -0.014813      0.079782     0.121882
    0.032485     -0.058992    -0.134616
    0.012734     -0.124221    -0.151508
   -0.033524     -0.064190    -0.078743
   -0.066529     -0.074585    -0.046258
   -0.047038     -0.078483    -0.033784
    0.003898     -0.025988    -0.130458
   -0.002339      0.006237    -0.066529
   -0.004938      0.094075     0.061591
    0.050936      0.122402     0.030406
    0.081861      0.110188     0.031185
    0.059512      0.141893    -0.011954
   -0.005457      0.139554    -0.053275
   -0.054314      0.147350     0.047817
   -0.026767      0.137475     0.105250
    0.032485      0.076144     0.073545
    0.055354     -0.046778    -0.007277
    0.014293     -0.176976    -0.125780
   -0.028327     -0.150989    -0.152288
   -0.030925     -0.128899    -0.061591
   -0.007277     -0.164242     0.046778
    0.023909     -0.104471     0.088878
    0.004418     -0.065749     0.106030
   -0.009875     -0.024169     0.074585
    0.014553     -0.040801    -0.080822
   -0.001559     -0.121103    -0.096154
   -0.013254     -0.045738     0.010655
   -0.011175     -0.004418     0.066009
   -0.006757      0.048077     0.112527
    0.037422      0.134356     0.048597
    0.062630      0.114086     0.018191
    0.064190      0.182953    -0.040801
    0.038982      0.162683    -0.178276
   -0.015852      0.081861    -0.091737
   -0.057433      0.064190    -0.022609
   -0.099533     -0.028586    -0.023389
   -0.094855      0.010395     0.072246
   -0.058472      0.048337     0.061331
   -0.029366     -0.024428     0.060811
    0.041840     -0.048857     0.063410
    0.075104     -0.104990    -0.052755
    0.034304     -0.064190    -0.061071
    0.015593      0.044699    -0.013254
   -0.022090      0.028067    -0.005457
   -0.070167     -0.034044     0.009615
   -0.026248     -0.056913     0.029886
    0.019751     -0.011954     0.110708
    0.007017     -0.024428     0.057173
    0.014813     -0.099793    -0.148650
    0.053795     -0.101352    -0.197507
    0.056393     -0.158525    -0.113306
    0.034564     -0.170739    -0.035863
    0.060551     -0.068348    -0.088098
    0.047557     -0.052755    -0.135916
   -0.017672      0.027027     0.026248
   -0.025208      0.106290     0.146051
   -0.008056      0.065749     0.196727
   -0.003898      0.132797     0.205823
   -0.015593      0.231550     0.130718
   -0.025468      0.246104     0.080302
    0.007017      0.146571    -0.017152
    0.050156     -0.002339    -0.060811
    0.053015     -0.012214    -0.056133
    0.001819      0.030925    -0.094595
   -0.059252      0.059772    -0.048597
   -0.071466      0.065229    -0.007277
   -0.048077     -0.007277    -0.062890
   -0.019231     -0.125780    -0.106290
   -0.000260     -0.246623    -0.054834
   -0.030665     -0.195428     0.000000
   -0.082381     -0.053535     0.052755
   -0.078483     -0.028586     0.154627
   -0.023129      0.011954     0.160344
    0.043140      0.031705     0.045478
    0.073545     -0.010135    -0.074325
    0.060291      0.026248    -0.098753
    0.033524      0.092256    -0.081082
   -0.009875      0.090437    -0.128379
   -0.031965      0.033264    -0.117464
   -0.001040      0.004418    -0.021830
    0.035603      0.005198     0.051975
    0.057953     -0.032225     0.076144
    0.082121     -0.107329    -0.047038
    0.067048     -0.139294    -0.184773
    0.027547     -0.035343    -0.091217
    0.024169      0.060291     0.041580
    0.022349      0.015852     0.116685
    0.006497     -0.009875     0.174118
   -0.020011      0.016632     0.167361
   -0.042360      0.067048     0.177236
   -0.021310      0.103171     0.102132
    0.004158      0.048597     0.002339
   -0.007017      0.035343     0.070687
   -0.031445      0.049896     0.077963
   -0.021310      0.020011    -0.056653
    0.000000     -0.048857    -0.141373
   -0.020790     -0.130198    -0.183993
   -0.042360     -0.110188    -0.216737
   -0.040541     -0.121622    -0.131238
   -0.030146     -0.135916    -0.025728
   -0.021830     -0.022609    -0.043399
   -0.026767      0.054574     0.054314
    0.001299      0.083161     0.102651
    0.053535      0.062630    -0.108369
    0.055094      0.029366    -0.168400
    0.022349      0.056133    -0.090177
   -0.010915      0.073285     0.015593
   -0.043140      0.123961     0.161384
   -0.055874      0.149689     0.180095
   -0.056653      0.122402     0.114866
   -0.049377      0.079003     0.038982
   -0.007796     -0.011175     0.037422
    0.036903     -0.066529     0.031705
    0.032225     -0.138514    -0.023649
    0.029106     -0.156446    -0.016112
    0.041580     -0.069907    -0.035603
    0.029106     -0.050156    -0.029626
    0.047557     -0.042100     0.029886
    0.108888     -0.018451     0.064709
    0.146831      0.022349    -0.000780
    0.117205      0.053795    -0.123961
    0.021310      0.042620    -0.057433
   -0.076144      0.038982     0.027547
   -0.100572     -0.001040     0.022869
   -0.064190     -0.008836     0.059772
   -0.027287     -0.055094     0.028846
   -0.029366     -0.131498    -0.064709
   -0.062370     -0.106030    -0.123961
   -0.061851     -0.121882    -0.135656
   -0.048337     -0.094595    -0.140334
   -0.042360      0.030925    -0.064190
   -0.004418      0.118504     0.069127
    0.017932      0.137995     0.075884
    0.015333      0.099013    -0.017412
    0.011435      0.115905    -0.066009
    0.005457      0.137735     0.078743
    0.029886      0.139034     0.256239
    0.054054      0.123442     0.254420
    0.058212     -0.021830     0.193608
    0.058212     -0.087838     0.046778
    0.034564     -0.038462    -0.107329
    0.006757     -0.090437    -0.123442
   -0.022869     -0.167101    -0.173078
   -0.080302     -0.171519    -0.194388
   -0.120063     -0.113306    -0.052495
   -0.095375     -0.051975     0.032485
   -0.045219     -0.014293    -0.023129
    0.002599      0.031705    -0.048077
    0.037422      0.036123    -0.002339
    0.051196      0.023649     0.023909
    0.055094      0.027287    -0.026248
    0.034824      0.005977    -0.063670
    0.029106      0.017412    -0.024428
    0.055354      0.030146     0.012734
    0.063150      0.028586     0.065229
    0.051196      0.057433     0.106030
    0.024948      0.044959     0.081342
   -0.010655      0.076404     0.065229
   -0.047817      0.113046     0.061071
   -0.053795      0.095115     0.012474
   -0.019491      0.103691    -0.047298
    0.000000      0.038202    -0.062630
    0.016372     -0.033524    -0.107069
    0.024428     -0.052495    -0.113306
   -0.005457     -0.027807    -0.024948
   -0.046778     -0.006497    -0.011435
   -0.051196     -0.079782    -0.017932
   -0.008316     -0.072766     0.058212
    0.007796     -0.000520     0.131498
    0.000520      0.006237     0.160084
    0.007536     -0.058472     0.108109
   -0.004158     -0.160864    -0.077963
   -0.033264     -0.183993    -0.198286
   -0.036903     -0.135136    -0.124481
    0.014553     -0.043919    -0.061071
    0.045998      0.031965    -0.036643
    0.014033      0.026248    -0.027287
   -0.014293      0.051975    -0.060811
   -0.012734      0.083940    -0.028586
    0.021310      0.058732     0.070427
    0.040281      0.084460     0.095895
    0.011954      0.068088     0.047038
   -0.009615     -0.004938     0.074325
   -0.008056      0.004158     0.117464
    0.004158      0.017932     0.043399
    0.005977      0.008316    -0.059772
    0.003378      0.001040    -0.107329
    0.020270     -0.007017    -0.062890
    0.045219      0.010395     0.052755
    0.048077      0.013514     0.075884
   -0.010655      0.023649     0.025208
   -0.070167      0.065749     0.054054
   -0.065229      0.050416     0.067568
   -0.040281     -0.023389    -0.028327
   -0.014813     -0.071206    -0.156186
    0.012734     -0.033264    -0.212060
    0.023649      0.020530    -0.115385
    0.026507      0.001559     0.045478
    0.029886     -0.018711     0.093036
    0.002339     -0.055614     0.036123
   -0.028586     -0.071466     0.016892
   -0.008836     -0.005717     0.042880
    0.022090      0.022090     0.066009
    0.035343      0.014033     0.048077
    0.033524     -0.004418    -0.054314
    0.020011     -0.007017    -0.112007
    0.008056      0.063670    -0.069647
   -0.020790      0.119024    -0.012214
   -0.047038      0.091217    -0.020270
   -0.040801      0.026507    -0.084200
   -0.032225      0.020790     0.014033
   -0.017672      0.086799     0.164502
    0.013254      0.064709     0.107849
    0.028327     -0.071986    -0.012214
    0.015073     -0.174377    -0.037162
    0.008576     -0.178276     0.047817
    0.033004     -0.110188     0.101092
    0.031965     -0.109148     0.030146
   -0.035603     -0.136435    -0.011694
   -0.091217     -0.081082    -0.015333
   -0.068608     -0.025728    -0.064709
    0.003378      0.051456    -0.142932
    0.065749      0.119284    -0.168140
    0.038462      0.174377    -0.082381
   -0.023909      0.221675    -0.013514
    0.003638      0.142153     0.027547
    0.058472      0.051716     0.102132
    0.045478      0.035083     0.112007
   -0.004158     -0.003119     0.110448
    0.004418     -0.095635     0.077963
    0.048077     -0.177496    -0.047298
    0.033524     -0.166061    -0.109148
   -0.014293     -0.080562    -0.076664
   -0.056913      0.030406    -0.019491
   -0.067828      0.067568    -0.000780
   -0.051975      0.009615     0.020530
   -0.032485      0.011175     0.063410
   -0.003898      0.092776    -0.003898
    0.003638      0.133057    -0.058472
    0.016112      0.106030     0.014293
    0.050416      0.056133     0.055614
    0.054574     -0.015073    -0.006757
    0.043140     -0.072506    -0.080042
    0.036903     -0.063150    -0.036643
    0.024948     -0.050676     0.096934
    0.003119     -0.086539     0.091996
   -0.026767     -0.144492    -0.074585
   -0.056393     -0.135396    -0.131758
   -0.072506     -0.015073    -0.069647
   -0.049377      0.055874     0.004418
    0.003378      0.043399     0.054054
    0.025988      0.064969    -0.021310
    0.004678      0.077963    -0.028846
   -0.009615      0.076404     0.081342
   -0.004158      0.078483     0.075364
   -0.011694      0.051456     0.055094
   -0.020530      0.063150     0.084980
    0.009356      0.071466     0.064709
    0.061331      0.001299     0.006497
    0.060291     -0.084720    -0.070427
   -0.005198     -0.148130    -0.104730
   -0.043399     -0.127600    -0.076664
   -0.021050     -0.057693    -0.066529
    0.020530     -0.022090    -0.061331
    0.055354      0.002339    -0.025988
    0.051716     -0.005977    -0.021050
    0.007017      0.032485    -0.027547
   -0.037682      0.126560     0.017932
   -0.066529      0.104211     0.045219
   -0.067568      0.041580     0.054054
   -0.024428      0.028846     0.072246
    0.017412     -0.030665    -0.016892
    0.040801     -0.089658    -0.090697
    0.068348     -0.099793    -0.052495
    0.063150     -0.112527     0.002079
    0.037682     -0.060551     0.084980
    0.033524     -0.011694     0.099533
    0.039501     -0.028846     0.069907
    0.031965      0.008316     0.045219
    0.003638      0.064449    -0.024169
   -0.036643      0.123182    -0.057953
   -0.084200      0.125001    -0.053275
   -0.102911      0.057173    -0.034044
   -0.093036      0.040801    -0.032225
   -0.083680      0.022869    -0.067308
   -0.048857      0.016892    -0.073805
    0.003378      0.029106     0.001819
    0.042100      0.009875     0.092256
    0.048597     -0.014813     0.118504
    0.032485     -0.016112     0.058472
    0.032225     -0.018451    -0.049117
    0.039501     -0.050156    -0.074845
    0.033004     -0.064969    -0.088618
    0.002599     -0.091996    -0.098234
   -0.018711     -0.062890    -0.026248
   -0.010915      0.024688     0.051196
   -0.020011      0.054314     0.113306
   -0.009615      0.064969     0.060032
    0.032485      0.025728    -0.069647
    0.045998     -0.055614    -0.092776
    0.029106     -0.066529    -0.036903
   -0.001299     -0.038982     0.012474
   -0.012214     -0.055094     0.043659
   -0.005457     -0.019491     0.054054
   -0.014293      0.024948     0.021570
   -0.007017     -0.038722     0.007536
    0.043140     -0.056133     0.023389
    0.084720     -0.003378     0.040281
    0.069647      0.062370     0.067048
    0.031445      0.100572     0.029106
   -0.000780      0.079262     0.017672
   -0.030665      0.069647     0.071206
   -0.029106      0.039241     0.021310
   -0.026767     -0.000260    -0.074325
   -0.062630     -0.002599    -0.138514
   -0.093556     -0.017412    -0.152548
   -0.095375     -0.026248    -0.071466
   -0.058212     -0.011435    -0.015852
   -0.013514     -0.023129    -0.018191
    0.000520     -0.005457     0.021310
    0.016892      0.039501     0.066788
    0.044179      0.015852     0.033784
    0.048857     -0.024688    -0.011954
   -0.004158     -0.035603    -0.002079
   -0.048857     -0.042360    -0.006237
   -0.007796     -0.060551    -0.018971
    0.052755     -0.033524    -0.015852
    0.057433      0.043399    -0.005457
    0.022349      0.083161     0.045219
    0.016112      0.083161     0.075884
    0.030406      0.035083     0.045738
    0.017672     -0.035343     0.003638
    0.003119     -0.059772    -0.045478
    0.001819     -0.029106    -0.045219
    0.014293      0.015073    -0.008056
    0.029106      0.030146    -0.012734
    0.027807      0.048597     0.028067
    0.025208      0.036383     0.050676
    0.017932      0.001040     0.023649
    0.007277      0.014293     0.040801
   -0.011175     -0.022349    -0.023389
   -0.049637     -0.115385    -0.097714
   -0.064449     -0.134876    -0.051456
   -0.047298     -0.061071     0.009096
   -0.028586      0.012734     0.046258
    0.007017     -0.000520     0.015593
    0.037162     -0.004678    -0.069907
    0.024169      0.032745    -0.068348
   -0.005457      0.025728    -0.061331
   -0.029886      0.011954    -0.048857
   -0.042620      0.004678     0.061331
   -0.033264     -0.005977     0.079522
   -0.013773      0.009875     0.059772
    0.006237      0.034564     0.078743
    0.024428      0.059772     0.029366
    0.033264      0.051196    -0.025988
    0.012474     -0.014553    -0.086799
   -0.001819     -0.001559    -0.108888
    0.026248      0.057173    -0.022090
    0.044699      0.063670     0.066529
    0.023649      0.050416     0.042880
   -0.021310     -0.038982    -0.021310
   -0.061591     -0.064969    -0.057953
   -0.063150     -0.046518    -0.059772
   -0.010135     -0.103691     0.036383
    0.037682     -0.041061     0.096934
    0.032745      0.068088     0.094335
    0.022090      0.084200     0.075364
    0.032225      0.059512     0.000260
    0.056653      0.046518    -0.006757
    0.043919      0.045219    -0.020790
   -0.006497     -0.008836    -0.074845
   -0.034564     -0.036903    -0.033264
   -0.041840     -0.021310     0.001819
   -0.030406     -0.043399    -0.016112
   -0.000260     -0.068088    -0.036643
    0.039501     -0.074065    -0.081082
    0.055874     -0.090437    -0.109408
    0.041840     -0.083680    -0.071206
    0.010655     -0.021310    -0.004158
   -0.049637      0.052755     0.071986
   -0.080822      0.098753     0.112787
   -0.056913      0.082901     0.077443
   -0.016632      0.020530     0.047817
    0.021830     -0.028846     0.017932
    0.036643     -0.052755    -0.042620
    0.013773     -0.034044    -0.110708
   -0.032485      0.015073    -0.096154
   -0.050156      0.017412     0.037682
   -0.021310     -0.012474     0.110188
    0.014553     -0.003378     0.107849
    0.020011      0.021310     0.093296
    0.006497      0.033004     0.023909
   -0.000780      0.019231    -0.076664
    0.001040     -0.012474    -0.122922
    0.001819     -0.018191    -0.047557
   -0.007277      0.025208     0.042100
    0.000780      0.098493     0.030406
    0.006497      0.070167    -0.031965
   -0.023649      0.002339    -0.031705
   -0.035863      0.023129     0.028586
    0.010395      0.014813     0.092516
    0.080042     -0.000260     0.078483
    0.091477     -0.033004    -0.076144
    0.030665     -0.083421    -0.157745
    0.003119     -0.043919    -0.128119
    0.032485     -0.051196    -0.115645
    0.035083     -0.060291    -0.041320
    0.004158      0.000000     0.035603
   -0.030406      0.005457     0.068867
   -0.034304      0.032745     0.079003
    0.004418      0.058212     0.023389
    0.002859      0.031185     0.001559
   -0.050936      0.044699     0.045998
   -0.071986      0.050416     0.073545
   -0.029886      0.014813     0.070167
    0.018451     -0.014033     0.036903
    0.013254     -0.033524     0.012734
    0.000260     -0.034304     0.029626
    0.015073     -0.024688    -0.006757
    0.017412     -0.066009    -0.087579
    0.000260     -0.106550    -0.093036
   -0.025208     -0.068348    -0.080302
   -0.050156      0.002599    -0.084200
   -0.043659      0.045738    -0.029886
    0.004938      0.013514     0.049117
    0.048337     -0.025988     0.112787
    0.040801      0.014553     0.114086
    0.002859      0.036123     0.030665
   -0.036903      0.005198    -0.041580
   -0.063410      0.022090    -0.053015
   -0.043140      0.020790    -0.040281
    0.016372     -0.034564    -0.083421
    0.072766     -0.035603    -0.135396
    0.082901      0.015333    -0.050936
    0.036903      0.073025     0.087838
   -0.014293      0.079782     0.113306
   -0.037682      0.077443     0.073025
   -0.019491      0.087838     0.060291
    0.023649      0.017412     0.057693
    0.060811     -0.044439     0.043399
    0.063670     -0.077963    -0.035603
    0.009096     -0.090697    -0.120843
   -0.024169     -0.028586    -0.077703
   -0.006757      0.003898     0.023909
   -0.004938      0.006497     0.059512
    0.000520      0.031965    -0.053275
    0.011694      0.016112    -0.174897
   -0.005198     -0.009615    -0.089398
   -0.020530     -0.009356     0.022090
   -0.018191     -0.050936     0.064190
   -0.005977     -0.052495     0.114606
   -0.006237      0.024948     0.068608
   -0.018451      0.034824     0.005198
   -0.003378     -0.023649     0.015333
    0.010135     -0.027807    -0.022609
   -0.017412      0.016112    -0.037942
   -0.053275      0.012994     0.045738
   -0.050156      0.044699     0.047557
   -0.028846      0.073805    -0.045219
   -0.006237     -0.014033    -0.049377
    0.037422     -0.039761    -0.024948
    0.055094     -0.015852    -0.029886
    0.033524      0.002859     0.040801
    0.009615      0.063150     0.072766
   -0.030925      0.032745     0.022869
   -0.058212     -0.020790     0.000000
   -0.030665     -0.001819    -0.032485
    0.007277     -0.015593    -0.021050
    0.040801     -0.071206     0.018711
    0.066788     -0.093556     0.004418
    0.052755     -0.051975    -0.022869
    0.024169     -0.008576    -0.071726
    0.022090      0.018971    -0.095635
    0.027287      0.052235    -0.088098
    0.002859      0.051196    -0.072506
   -0.009615      0.019751    -0.008056
    0.031965     -0.007536     0.068348
    0.062630      0.009875     0.121622
    0.045998      0.071986     0.139814
    0.024948      0.073285     0.125780
    0.021570      0.011435     0.062370
    0.022609     -0.039241    -0.021570
   -0.003119     -0.076924    -0.042100
   -0.067568     -0.069127    -0.059252
   -0.130458     -0.013773    -0.044699
   -0.146571      0.046778     0.040801
   -0.122402      0.048597     0.005977
   -0.095375     -0.020790    -0.119803
   -0.072506     -0.059252    -0.136435
   -0.033264     -0.022609    -0.015593
    0.006237      0.057953     0.102392
    0.012214      0.064709     0.091477
    0.006497     -0.003638     0.046518
    0.021310     -0.016892    -0.008056
    0.056653     -0.008056    -0.062370
    0.104990     -0.024948    -0.047557
    0.113566     -0.042100    -0.067048
    0.042100      0.008316    -0.103691
   -0.051456      0.070946    -0.042100
   -0.086019      0.043140     0.057173
   -0.062630      0.016632     0.083161
   -0.013254      0.007277     0.052235
    0.046518     -0.043659    -0.012994
    0.078483     -0.101352    -0.111487
    0.082381     -0.113046    -0.131498
    0.076924     -0.044959    -0.014813
    0.073285      0.060032     0.111487
    0.078743      0.102392     0.109928
    0.076404      0.069907     0.039761
    0.066529      0.007536    -0.005977
    0.024688     -0.055094    -0.010655
   -0.043399     -0.061591     0.056133
   -0.087319     -0.004678     0.140334
   -0.105770      0.061071     0.144751
   -0.103431      0.071206     0.039241
   -0.055614      0.036383    -0.130718
    0.024688      0.004938    -0.239087
    0.065749      0.010915    -0.198286
    0.036383      0.061591    -0.081601
