STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA SELIMIYE ORMAN ISLETME SEFLIGI
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4814
STATION COORDINATES     : 37.39910N-27.65670E
STATION ALTITUDE (m)    : 63
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 53831/101902
RECORD TIME             : 24/07/2017 06:59:22.000000 (GMT)
NUMBER OF DATA          : 5938
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.246883 (E-W) 0.301457 (U-D) 0.156186
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
   -0.009875     -0.013514     0.003119
    0.000780     -0.001040    -0.005198
    0.002859      0.002859    -0.001040
    0.013514     -0.007017     0.000780
    0.001299     -0.007277    -0.008836
   -0.000260     -0.010655     0.001559
   -0.001819      0.010395     0.003898
   -0.017932      0.020790    -0.007277
    0.001299      0.021830     0.003898
   -0.003378      0.024948     0.002859
   -0.011435      0.017412    -0.008316
   -0.005717      0.011694     0.002599
   -0.009096      0.019231     0.005717
   -0.005198      0.038982    -0.002859
   -0.004418      0.018191    -0.002079
    0.001559      0.015852     0.001559
   -0.013254      0.018711     0.001299
   -0.012214      0.009356    -0.002599
   -0.000780      0.033524     0.001559
   -0.005198      0.030665     0.003378
   -0.004158      0.019751    -0.003898
   -0.016892      0.016112     0.009096
   -0.003119      0.017412    -0.000780
   -0.000780      0.015073    -0.009875
   -0.006757      0.017932     0.010395
    0.006757      0.043659    -0.005717
   -0.023389      0.021830     0.002079
   -0.021310      0.010915     0.009356
    0.016632      0.025468    -0.015333
   -0.002079      0.006757     0.006237
   -0.016632      0.023129     0.006237
   -0.002859      0.040021    -0.007017
   -0.011175      0.019231     0.007277
   -0.011694      0.014033    -0.000520
    0.009096      0.016372    -0.006237
    0.004158      0.020270     0.002339
   -0.022869      0.032485     0.003378
   -0.015852      0.018451     0.000260
   -0.001040      0.012214    -0.002079
    0.000260      0.029886     0.006237
   -0.000780      0.010395     0.004418
   -0.010655     -0.003378    -0.015593
    0.004938      0.001040     0.002859
    0.008316     -0.003898     0.010395
   -0.001040     -0.003638    -0.012734
   -0.002599     -0.010915     0.001819
    0.001299     -0.004938     0.002599
    0.009356      0.002079    -0.001819
   -0.006497     -0.011694     0.001040
    0.009356     -0.000260    -0.007017
   -0.001559      0.011175     0.002339
   -0.009875     -0.005198    -0.000520
    0.026507     -0.011954    -0.005457
   -0.009096     -0.009096     0.000520
   -0.014553      0.008836    -0.000520
    0.010655      0.027547     0.000780
   -0.012474      0.030925    -0.001559
   -0.004158      0.015073    -0.004418
   -0.004678      0.002859     0.006497
   -0.021570      0.026767     0.001299
   -0.000520      0.026767    -0.007017
    0.001559      0.018711     0.003638
   -0.005198      0.029626     0.003898
   -0.004418      0.018971     0.002339
   -0.017412      0.015852    -0.006757
   -0.000780      0.012214    -0.001559
   -0.006497      0.024428     0.008836
   -0.005977      0.031965    -0.002859
    0.004158      0.013254     0.001299
   -0.021570      0.028586    -0.000780
   -0.004938      0.010135     0.002599
   -0.001299      0.009096     0.003378
   -0.004418      0.039501    -0.003638
   -0.008316      0.022090     0.006757
   -0.011435      0.023909    -0.004678
    0.001040      0.024169     0.001819
   -0.017152      0.004938     0.003119
   -0.002339      0.013514    -0.005977
    0.002599      0.034564     0.009615
   -0.002079      0.028586    -0.005198
   -0.015073      0.021570    -0.001299
   -0.011694      0.022609     0.006237
    0.011175      0.006757    -0.002599
   -0.017152      0.020530     0.001040
    0.002859      0.032225    -0.001040
   -0.008836      0.019491     0.004938
   -0.026767      0.026767     0.000000
    0.008056      0.021050    -0.001299
   -0.012474      0.003378    -0.000520
    0.002079      0.023389    -0.005977
    0.002079      0.034564     0.007017
   -0.018191      0.012734     0.002339
   -0.005457      0.025988    -0.005457
   -0.005457      0.026507     0.005977
    0.010395      0.005457    -0.004938
   -0.005717     -0.002079    -0.007277
    0.001299     -0.015073     0.006237
    0.007536     -0.006757    -0.006497
   -0.011435      0.015852    -0.002079
    0.003638      0.020011     0.006497
   -0.013773      0.003638    -0.003638
    0.000260      0.010915    -0.000260
    0.008056      0.016372     0.001299
   -0.008316     -0.002079    -0.002599
    0.011954     -0.012994    -0.002339
    0.002079     -0.007277    -0.002339
   -0.008316     -0.000780    -0.000780
    0.002859      0.011435     0.000780
    0.006757      0.017672    -0.002079
   -0.004158     -0.004158     0.000520
   -0.011954      0.012994     0.004678
   -0.001559      0.025468     0.001040
    0.002079      0.008576     0.000260
   -0.009096      0.024428    -0.003898
   -0.010915      0.025208     0.003638
    0.001299      0.013773     0.007536
   -0.013773      0.032485    -0.003898
   -0.012214      0.021050     0.005977
    0.009875      0.006497     0.000780
   -0.012734      0.016632    -0.005717
   -0.013254      0.026767     0.005198
    0.006757      0.032745     0.000780
   -0.009875      0.020011     0.000260
   -0.014293      0.020790     0.003378
    0.002079      0.009615     0.003378
   -0.004418      0.022609    -0.005717
   -0.008576      0.029886     0.002599
   -0.003638      0.012474     0.007796
   -0.016112      0.028327    -0.004418
   -0.005457      0.017412     0.003898
    0.009875      0.012214    -0.001819
   -0.010655      0.022609     0.002339
   -0.010135      0.018191     0.006757
   -0.005717      0.028067    -0.006237
   -0.015593      0.027807     0.005717
    0.005457      0.015333     0.001040
    0.006757      0.022869    -0.003898
   -0.018191      0.012214     0.005977
   -0.027547      0.008056    -0.001559
   -0.001819      0.031965     0.000520
    0.014293      0.030406     0.001040
   -0.005198      0.023649    -0.004158
    0.000000      0.011954     0.001559
   -0.008316      0.011954     0.003898
   -0.024948      0.027807     0.002859
    0.005717      0.024428    -0.001040
    0.006497      0.010395    -0.001040
   -0.015073     -0.002859     0.002599
    0.007277      0.005977    -0.001819
   -0.006237      0.014813    -0.003378
   -0.001559      0.011954    -0.000520
    0.016112     -0.000780    -0.003898
   -0.010135     -0.014033    -0.000780
    0.005198     -0.002859     0.000260
    0.009356     -0.001559    -0.004418
    0.002859     -0.006757     0.000000
    0.001559     -0.011175     0.000520
   -0.000260     -0.009096    -0.001040
   -0.002859      0.008056    -0.001819
    0.004158      0.017932     0.001040
    0.014813      0.010655    -0.000780
   -0.015073     -0.010135    -0.005717
   -0.008316      0.007536     0.006757
   -0.004678      0.034044     0.001819
   -0.008576      0.028586    -0.004418
    0.004678      0.013773     0.006237
   -0.015852      0.006757    -0.003119
   -0.005457      0.023389     0.000520
    0.002079      0.023909     0.003638
   -0.015333      0.024428    -0.002339
    0.000000      0.025988     0.007017
    0.003898      0.017152    -0.000780
   -0.010395      0.020790     0.000000
   -0.005198      0.018451     0.001299
   -0.002859      0.024688    -0.006757
   -0.012734      0.020011     0.003378
   -0.014813      0.020011     0.002339
   -0.013514      0.025728    -0.001299
    0.000260      0.009875     0.000520
    0.013254      0.021570    -0.001040
   -0.004158      0.024948     0.000000
   -0.013514      0.018971     0.000260
   -0.003638      0.027547    -0.000520
   -0.006757      0.023389     0.003119
   -0.007277      0.015593     0.001559
    0.002859      0.016632    -0.002079
   -0.019491      0.025728     0.002079
   -0.018971      0.014033     0.001819
    0.009875      0.024948     0.000000
   -0.005457      0.025988     0.001299
   -0.009356      0.004678    -0.001299
   -0.005717      0.023649    -0.002079
    0.000000      0.021830     0.003119
   -0.000780      0.027547     0.002599
   -0.012734      0.033004     0.000000
   -0.002599      0.008836    -0.001299
   -0.015333      0.009875     0.003898
   -0.008576      0.017672     0.002339
    0.010395      0.026507    -0.001819
   -0.008056      0.015073     0.002339
   -0.004938      0.000260    -0.003378
    0.002859      0.001819    -0.002079
    0.001819     -0.017412    -0.001299
    0.005977     -0.010395    -0.000260
   -0.001819      0.005717    -0.002079
    0.004418     -0.006757    -0.003378
    0.002339     -0.003378     0.001299
    0.001299     -0.008056    -0.007277
    0.011694     -0.009356     0.001299
    0.004158      0.007277    -0.001040
    0.002599     -0.008316    -0.006497
    0.002859     -0.015073     0.003898
