STRONG GROUND MOTION RECORDS OF TURKIYE
PLACE                   : MUðLA YERKESIK ORMAN ISLETME MUDURLUGU
EARTHQUAKE DATE         : 2017/07/24 06:59:25 (GMT)
EPICENTER COORDINATES   : 36.94630N-27.58850E
EARTHQUAKE DEPTH (km)   : 10.69
EARTHQUAKE MAGNITUDE    : 3.0 ML
STATION ID              : 4808
STATION COORDINATES     : 37.13920N-28.28725E
STATION ALTITUDE (m)    : 661
RECORDER TYPE           : GeoSig gmsplus
RECORDER SERIAL NO      : 52623/101129
RECORD TIME             : 24/07/2017 06:59:24.000000 (GMT)
NUMBER OF DATA          : 5592
SAMPLING INTERVAL (sec) : 0.01
RAW PGA VALUES (gal)    : (N-S) 0.224014 (E-W) 0.199845 (U-D) 0.089917
Copyright EARTHQUAKE DEPARTMENT
DISASTER AND EMERGENCY MANAGEMENT PRESIDENCY
       N-S          E-W          U-D
    0.047038     -0.054054    -0.035343
    0.075104      0.001819    -0.010135
    0.033784      0.021050     0.025728
    0.011954      0.025208     0.051196
   -0.050416      0.007796     0.035343
   -0.020530      0.010135    -0.018971
   -0.028846      0.008576    -0.024428
    0.000520     -0.040281    -0.008576
   -0.001819     -0.045219     0.016112
    0.011435     -0.018971     0.021050
    0.062370      0.059772    -0.001299
    0.040021      0.108629    -0.044959
    0.039501      0.099273    -0.035083
   -0.045738      0.018711     0.001040
   -0.055094     -0.097714     0.023389
   -0.070427     -0.139554     0.061071
   -0.048597     -0.093296     0.036643
    0.021570      0.022609    -0.008316
    0.046258      0.103171    -0.051456
    0.080822      0.095375    -0.057433
    0.007017     -0.005717    -0.016112
   -0.012474     -0.081861     0.021310
   -0.042360     -0.079003     0.034564
   -0.023649     -0.006237     0.005457
    0.011954      0.092516     0.004418
   -0.016892      0.087838     0.001040
   -0.011694      0.041840     0.005977
   -0.009875     -0.023389     0.035083
    0.050936     -0.069907     0.009356
    0.060811     -0.073025    -0.048077
    0.067048     -0.005717    -0.063670
    0.002339      0.065229    -0.042100
   -0.064449      0.020530    -0.024169
   -0.099273     -0.019751     0.029626
   -0.120323     -0.083680     0.079782
   -0.004418     -0.094595     0.087319
    0.057173     -0.003898     0.031965
    0.122402      0.110708    -0.055354
    0.074065      0.172298    -0.071726
   -0.002079      0.072766    -0.033264
   -0.035083     -0.062890     0.018451
   -0.058212     -0.158525     0.006497
    0.007277     -0.116945    -0.028846
   -0.024688      0.009615    -0.024948
   -0.027547      0.096414     0.008056
   -0.057693      0.118764     0.047298
   -0.000520      0.030925     0.040021
    0.091737     -0.045998     0.011954
    0.100572     -0.070687    -0.022609
    0.086539     -0.020530    -0.010395
   -0.047298      0.046258     0.003119
   -0.084980      0.046518    -0.019751
   -0.103431     -0.001559    -0.029106
   -0.044179     -0.066009    -0.033264
    0.002599     -0.078483     0.000520
   -0.009356     -0.039761     0.034044
    0.031445      0.043919     0.023649
    0.036383      0.093816    -0.018711
    0.091996      0.086019    -0.018711
    0.047817      0.016112     0.028067
    0.001559     -0.065489     0.048857
   -0.059772     -0.069647     0.028846
   -0.075364     -0.021310    -0.016112
   -0.014813      0.052495    -0.025468
    0.002339      0.060032    -0.020270
    0.036903      0.021310     0.011435
   -0.019491     -0.024688     0.035863
    0.001559     -0.027287     0.021310
    0.036383      0.011954    -0.015073
    0.067828      0.034824    -0.056653
    0.036123      0.017932    -0.021050
   -0.049896     -0.060811     0.003898
   -0.056393     -0.086019     0.010915
   -0.075624     -0.060811     0.014033
   -0.003378      0.010915     0.017152
    0.016372      0.063410     0.033264
    0.049377      0.060291    -0.007536
    0.047298      0.043659    -0.024428
    0.014813     -0.010135    -0.044439
    0.019491     -0.034564    -0.026767
   -0.019231     -0.037162     0.026248
   -0.013773      0.002079     0.013254
   -0.054574      0.023649     0.006237
    0.005717      0.028067     0.007017
    0.003119      0.021310    -0.003898
   -0.029886     -0.045478    -0.013254
   -0.004938     -0.059772     0.001040
   -0.026248     -0.021570    -0.012214
    0.043399      0.043919     0.010915
    0.053535      0.047557     0.059772
    0.055094      0.027807     0.041580
    0.008056      0.008056     0.016632
   -0.014553     -0.061591    -0.048597
   -0.037422     -0.030925    -0.069387
   -0.114866      0.012734    -0.031185
   -0.071986     -0.005977    -0.000260
   -0.006237     -0.007796     0.018971
    0.120063      0.037162     0.012994
    0.141893      0.072506     0.009615
    0.076664      0.045998     0.016632
   -0.056913     -0.021050     0.030146
   -0.159564     -0.101092    -0.000260
   -0.091477     -0.097974    -0.010135
   -0.019751     -0.043659    -0.011435
    0.081861      0.048857    -0.035343
    0.050676      0.132277    -0.021830
    0.017932      0.116685     0.000520
   -0.006497      0.030146     0.021310
   -0.019491     -0.067828     0.024688
    0.023649     -0.092516     0.021050
    0.016632     -0.075884    -0.007017
    0.046258     -0.014553    -0.027027
   -0.024948      0.039501    -0.021830
   -0.036903      0.039241     0.000000
   -0.029366      0.010395     0.032745
   -0.007796     -0.029886     0.009875
    0.025468     -0.011175    -0.018191
   -0.003119      0.011175    -0.042360
    0.012734      0.037162    -0.031185
   -0.041840      0.015073     0.004418
   -0.022609     -0.028586     0.038982
   -0.021050     -0.033524     0.064449
    0.023909     -0.016112     0.024688
    0.065749      0.065229     0.003638
    0.029106      0.090697    -0.019231
    0.025468      0.058212    -0.031445
   -0.027807     -0.025468    -0.027547
    0.009356     -0.114866    -0.008576
   -0.017412     -0.128899     0.021310
   -0.018711     -0.082121     0.000520
   -0.023129      0.033784    -0.004678
   -0.031705      0.111227    -0.025468
    0.001559      0.092516     0.002339
   -0.036123      0.009356     0.019231
    0.030925     -0.050676    -0.007796
    0.027807     -0.043399     0.022090
    0.048077      0.025728     0.021050
    0.022349      0.055614     0.021310
   -0.031965      0.018191     0.001040
   -0.012474      0.000780    -0.028067
   -0.029886     -0.035343    -0.049117
    0.013773     -0.030925    -0.040801
   -0.019491     -0.018971     0.011175
   -0.021050     -0.016892     0.028846
   -0.021310      0.005717     0.028846
    0.016372      0.020270     0.011175
    0.050676      0.027287    -0.001299
   -0.002859     -0.005977    -0.019751
   -0.012734     -0.021310    -0.010395
   -0.039241     -0.031965     0.009356
    0.030406      0.003638     0.017932
    0.061591      0.054314     0.017932
    0.066529      0.052235    -0.022609
    0.016632      0.028067    -0.027287
   -0.075104     -0.039501     0.002339
   -0.110448     -0.076144     0.042100
   -0.119803     -0.095115     0.012994
    0.027807     -0.040021    -0.034564
    0.111747      0.060551    -0.026248
    0.134356      0.107329    -0.011175
    0.049896      0.098493     0.020270
   -0.057173      0.007796     0.010915
   -0.073545     -0.044179     0.006757
   -0.069127     -0.069647     0.007277
    0.019231     -0.054054    -0.000260
    0.001559      0.003119    -0.009096
    0.000000      0.036383    -0.033524
   -0.023649      0.043399    -0.022869
   -0.004418     -0.010395    -0.000520
    0.057173     -0.053275     0.036383
    0.046518     -0.063150     0.030925
    0.062630     -0.001559     0.003119
   -0.012734      0.067308    -0.015593
   -0.039761      0.068867    -0.027287
   -0.088618      0.012994     0.002859
   -0.066009     -0.076664     0.025988
    0.012214     -0.082901     0.035603
    0.043399     -0.016372     0.013773
    0.077183      0.097974    -0.007536
    0.016112      0.140334    -0.035083
    0.015593      0.078743    -0.047557
   -0.035343     -0.027807    -0.024169
   -0.057433     -0.139554    -0.005457
   -0.059252     -0.146831     0.034824
   -0.012474     -0.056653     0.033784
    0.097714      0.081601     0.005198
    0.098493      0.143712    -0.029366
    0.074845      0.111747    -0.015333
   -0.063150     -0.004158     0.039241
   -0.109668     -0.114606     0.030665
   -0.095895     -0.097454    -0.000780
   -0.012994     -0.029626    -0.040281
    0.086799      0.049377    -0.032745
    0.044959      0.048597    -0.003898
    0.004158      0.007796     0.015593
   -0.088878     -0.023649     0.020790
   -0.034564     -0.021570     0.002859
    0.024948      0.027027     0.002339
    0.059512      0.038462    -0.024948
    0.070427      0.048857    -0.036383
    0.008576      0.005457    -0.013254
   -0.000780     -0.044439     0.033524
   -0.059512     -0.055354     0.058992
   -0.021310     -0.035343     0.018191
   -0.010135      0.020530    -0.045738
    0.017412      0.039241    -0.079262
    0.006757      0.017152    -0.037942
   -0.061071     -0.046518     0.014813
   -0.029886     -0.066529     0.057693
    0.005977     -0.019491     0.058732
    0.111227      0.062370     0.027807
    0.089398      0.095375     0.011435
    0.024169      0.051456     0.002339
   -0.057693     -0.013254    -0.009096
   -0.091737     -0.066788    -0.046258
   -0.038462     -0.045219    -0.039761
   -0.044439     -0.027547    -0.019751
   -0.005198      0.002079    -0.001040
    0.000780      0.021570     0.030146
    0.066529      0.021830     0.039761
    0.079782      0.022349     0.031965
    0.058732     -0.010135    -0.001040
    0.010655     -0.004158    -0.012214
   -0.072246     -0.010655    -0.012214
   -0.068088     -0.005457    -0.004158
   -0.078483     -0.012474    -0.014033
    0.015073     -0.014813    -0.027287
    0.037422      0.013254    -0.013514
    0.025468      0.012474     0.004678
   -0.008576      0.019491     0.043919
   -0.044699      0.005977     0.040801
    0.011435      0.022090     0.009875
    0.021830      0.027547    -0.025208
    0.069127      0.027807    -0.034564
    0.027547      0.023909    -0.014293
    0.016632     -0.026248     0.000000
   -0.007536     -0.052755     0.026767
   -0.042100     -0.067048     0.012214
   -0.027287     -0.035343    -0.018711
   -0.050676      0.011954    -0.036123
    0.003638      0.045478    -0.011954
   -0.011175      0.021050     0.015073
    0.012734     -0.021570     0.010915
    0.019231     -0.011694     0.015593
    0.028067      0.017672    -0.003898
    0.049377      0.058212    -0.005717
    0.000780      0.034824    -0.005717
   -0.013773     -0.014033    -0.005717
   -0.069387     -0.070687    -0.006237
   -0.023909     -0.066009    -0.008316
   -0.000780     -0.005198     0.007017
    0.018971      0.030406     0.004158
    0.006497      0.060032     0.013254
   -0.031965      0.035603     0.003638
    0.017672      0.035083     0.005457
    0.020790      0.009615     0.011435
    0.071466     -0.021830     0.010135
    0.024948     -0.031705     0.008056
   -0.010915     -0.044699    -0.024688
   -0.034824      0.001819    -0.015593
   -0.034564      0.007017     0.003638
    0.026248      0.000520     0.029366
    0.006237     -0.025988     0.020011
    0.037162     -0.024428    -0.026507
   -0.014293      0.022609    -0.027547
   -0.035083      0.037942     0.002079
   -0.067048      0.025468     0.040021
   -0.059252     -0.033264     0.016892
    0.018971     -0.031185    -0.015852
    0.041061     -0.010135    -0.033524
    0.081342      0.038462    -0.038982
    0.009875      0.083940    -0.018971
   -0.002339      0.044179     0.008576
   -0.034304     -0.012734     0.040021
   -0.024948     -0.059512     0.028586
    0.011435     -0.035603     0.010915
   -0.004678     -0.011435    -0.013514
    0.031445      0.010655    -0.024428
   -0.017412      0.010915    -0.022349
    0.000000     -0.025468    -0.017412
   -0.015593     -0.032225     0.007536
    0.015593     -0.023129     0.005977
    0.042880      0.014293     0.006497
    0.007796      0.036123     0.010135
    0.010135      0.037162     0.021830
   -0.037682     -0.000260     0.009096
   -0.004418     -0.024428    -0.007536
   -0.035603     -0.014293    -0.001299
   -0.033264      0.002339    -0.007536
   -0.015593      0.027807    -0.002339
   -0.002859      0.027027    -0.020011
    0.025988      0.016112    -0.013514
    0.004158     -0.025208     0.012474
    0.041061     -0.038722     0.028846
    0.011435     -0.024169     0.024688
    0.033264      0.016112     0.000000
    0.023649      0.041061    -0.007017
    0.002859      0.009356    -0.028846
   -0.023129     -0.011954    -0.015852
   -0.072766     -0.049377     0.002339
   -0.027547     -0.033004     0.018451
   -0.019751     -0.007536     0.020530
    0.038982      0.017412    -0.006237
    0.025468      0.036123    -0.005457
    0.015333      0.004938    -0.013514
   -0.007277      0.004158    -0.008316
   -0.042620     -0.009096    -0.002079
    0.015333      0.011175     0.014033
    0.021570      0.023649     0.023389
    0.066009      0.031705     0.012474
    0.020011      0.048597     0.002859
   -0.001040      0.015333    -0.014813
   -0.039241     -0.014033    -0.006497
   -0.082901     -0.066788    -0.021570
   -0.037682     -0.083161    -0.019751
   -0.014553     -0.052755    -0.006757
    0.090177      0.014813     0.003898
    0.073545      0.069907     0.030146
    0.035863      0.068867     0.023649
   -0.037682      0.030406     0.012994
   -0.080042     -0.046778    -0.013773
   -0.023909     -0.055614    -0.015073
   -0.015852     -0.034564    -0.008576
    0.046778      0.002079     0.001299
    0.024428      0.042880     0.023129
    0.027027      0.046258     0.012474
    0.000780      0.016632    -0.003378
   -0.019231     -0.024428    -0.024688
   -0.009875     -0.028067    -0.013254
   -0.044699     -0.026507    -0.003119
   -0.026507      0.009356     0.004418
   -0.028067      0.023129     0.005977
    0.036383      0.017412    -0.007277
    0.029886     -0.002599    -0.015593
    0.033784     -0.024688    -0.029106
    0.014553     -0.009615     0.005717
   -0.031965     -0.008576     0.030925
   -0.002599      0.028846     0.038462
    0.015333      0.029106     0.035343
    0.094855      0.007017     0.013514
    0.056913     -0.012214    -0.023129
   -0.008316     -0.027287    -0.058472
   -0.109928     -0.007796    -0.039241
   -0.149949     -0.012734    -0.000260
   -0.062890      0.005977     0.045998
    0.028846      0.006237     0.029886
    0.139554      0.018451    -0.019751
    0.090697      0.023129    -0.035603
    0.011175      0.006757     0.003119
   -0.101092      0.000000     0.045478
   -0.091477     -0.043919     0.008576
    0.015852     -0.002339    -0.016112
    0.088878      0.049637    -0.024948
    0.122142      0.042100     0.000260
   -0.004938      0.006757     0.026767
   -0.045738     -0.023909     0.017152
   -0.077963     -0.014553    -0.013514
   -0.018711     -0.010915    -0.045738
    0.017152     -0.004418    -0.004158
   -0.027807     -0.033524     0.018971
    0.001299     -0.044959     0.034044
   -0.004938     -0.016632     0.032485
    0.077183      0.044699    -0.011175
    0.031965      0.084460    -0.024688
   -0.017412      0.015852    -0.020011
   -0.050676     -0.041320    -0.015073
   -0.083421     -0.047038    -0.024948
   -0.025468     -0.040541    -0.000780
   -0.007796     -0.018711     0.031185
    0.072506      0.021570     0.027547
    0.060291      0.039241    -0.025468
    0.032485      0.048857    -0.046518
   -0.037942      0.041061     0.004158
   -0.072766     -0.010135     0.025468
   -0.018191     -0.027027     0.041580
    0.018451     -0.032745     0.016632
    0.096934     -0.018971    -0.012474
    0.046258     -0.013514    -0.021310
   -0.004938     -0.006237    -0.020790
   -0.086539      0.011694     0.007277
   -0.091477      0.004418     0.005457
   -0.018191      0.024948     0.018191
    0.026248      0.029366     0.012734
    0.093296      0.029886     0.000780
    0.049377     -0.000260    -0.011694
    0.030406     -0.038462    -0.021310
   -0.049377     -0.054314    -0.009096
   -0.074065     -0.052235    -0.009356
   -0.043659     -0.007277     0.017932
   -0.004158      0.037682     0.011954
    0.073285      0.086019    -0.003378
    0.055094      0.063670    -0.012994
    0.051975      0.000260    -0.010135
   -0.015333     -0.070946     0.003119
   -0.034044     -0.094855    -0.009615
   -0.053795     -0.047038     0.000260
   -0.044959      0.011435    -0.007536
    0.007277      0.091737     0.012214
    0.006757      0.086539     0.033004
    0.035343      0.039761     0.032485
   -0.004418     -0.020011     0.014033
    0.032745     -0.053795    -0.029626
    0.032745     -0.029886    -0.031965
    0.020530     -0.030925    -0.035863
   -0.007277     -0.023909    -0.010915
   -0.073805     -0.034824     0.010915
   -0.042360      0.000780     0.011175
   -0.037422      0.034564     0.004678
    0.034824      0.033264    -0.003378
    0.032745      0.015593     0.009356
    0.030146     -0.033524    -0.005457
    0.022869     -0.026248    -0.005457
   -0.025208     -0.008576     0.000000
   -0.024428      0.021830     0.008836
   -0.073285      0.025728    -0.001299
   -0.015852      0.023389    -0.022090
    0.019751      0.031705    -0.004158
    0.055874      0.021310     0.024948
    0.054054      0.023649     0.050416
    0.027027     -0.006757     0.022869
    0.037942     -0.025468    -0.018711
   -0.000520     -0.047817    -0.047817
   -0.005198     -0.043140    -0.032485
   -0.069907     -0.024169     0.003898
   -0.049637     -0.004678     0.015073
   -0.010395      0.043659     0.032225
    0.038462      0.036383     0.019751
    0.053015      0.014033     0.017672
   -0.017152     -0.019751    -0.004418
   -0.020011     -0.020011    -0.027547
   -0.057173      0.000780    -0.015593
   -0.001299      0.000000    -0.012994
    0.017672      0.000520     0.000780
    0.043140      0.006757    -0.005457
    0.063150      0.028067    -0.014033
    0.004938      0.027287     0.000780
   -0.028327      0.025208     0.037162
   -0.096414     -0.017932     0.034044
   -0.041580     -0.034304    -0.000520
    0.005717     -0.009356    -0.016892
    0.070427      0.001819    -0.020790
    0.065749      0.010135     0.008836
    0.002339     -0.010395     0.018451
    0.001299     -0.014293     0.004938
   -0.027027     -0.020270    -0.028067
    0.014813      0.005717    -0.034564
   -0.015333      0.009356    -0.015852
   -0.011694     -0.013254     0.003638
   -0.032485     -0.006237     0.033264
   -0.045738     -0.008576     0.012214
    0.004418      0.030146     0.005977
    0.013254      0.028846     0.004418
    0.064190      0.005457     0.011954
    0.015073     -0.009356     0.023649
    0.017152     -0.006497     0.005198
    0.009615      0.034564    -0.006237
    0.013254      0.040021    -0.030665
    0.022349      0.024169    -0.019491
   -0.045219     -0.049117    -0.005717
   -0.049896     -0.089917     0.003378
   -0.079782     -0.052755     0.010135
   -0.007796      0.021830     0.009356
    0.033264      0.079522     0.019231
    0.054834      0.060032     0.000260
    0.035863      0.008576    -0.017932
   -0.024169     -0.057433    -0.027027
   -0.001819     -0.062111     0.001299
   -0.027027     -0.043659     0.016112
    0.015852      0.005717     0.012474
    0.010915      0.066788     0.010915
    0.021570      0.084720    -0.012214
    0.009096      0.073545    -0.007277
   -0.028586     -0.002859    -0.012214
   -0.008836     -0.069647    -0.007277
   -0.009875     -0.087319    -0.005717
    0.043659     -0.038462     0.003119
    0.014813      0.016892     0.012474
    0.003378      0.060551    -0.001040
   -0.019231      0.056133    -0.003898
   -0.022869     -0.012474    -0.031965
   -0.013254     -0.042880    -0.013254
   -0.020790     -0.067828     0.010655
    0.030406     -0.030406     0.024948
    0.021050      0.026507     0.031965
    0.053535      0.054574     0.009096
    0.002599      0.048597     0.002079
   -0.046518     -0.007536    -0.023389
   -0.079003     -0.021830    -0.013773
   -0.083680     -0.003898    -0.003119
    0.034304      0.023389     0.022609
    0.078743      0.023389     0.030406
    0.115126      0.023649    -0.003378
    0.053275     -0.022090    -0.008056
   -0.027027     -0.055354    -0.039241
   -0.098753     -0.022869    -0.027547
   -0.120583     -0.060551    -0.017932
   -0.060551     -0.049637    -0.004418
   -0.005198      0.026507     0.040281
    0.121622      0.093036     0.037162
    0.114606      0.093296     0.015852
    0.066788      0.038202    -0.018451
   -0.027807     -0.020011    -0.024169
   -0.087838     -0.095635    -0.012734
   -0.054054     -0.079522     0.005717
   -0.037162     -0.012214     0.006497
    0.060551      0.046518    -0.002339
    0.065229      0.067048     0.005198
    0.050416      0.033264     0.007277
   -0.023909     -0.019751     0.003638
   -0.070427     -0.040281    -0.019491
   -0.035083     -0.025468    -0.019231
   -0.030146     -0.033004    -0.019751
    0.005977      0.007277     0.002079
   -0.020011      0.008316     0.019751
    0.009875      0.008576     0.003638
    0.027027      0.048597     0.003898
    0.058992      0.024948     0.001040
    0.038982      0.005198     0.006497
   -0.034824     -0.024428     0.007277
   -0.028846     -0.028586     0.021830
   -0.030146      0.008056     0.003119
    0.037422      0.029886    -0.021310
    0.015073     -0.001559    -0.027287
   -0.008316     -0.024688    -0.018451
   -0.024169     -0.019231     0.027547
   -0.027027     -0.018191     0.018191
    0.003638      0.032745     0.009875
   -0.014033      0.034304    -0.018971
    0.048857      0.010135    -0.036383
    0.044699     -0.019491     0.003119
    0.046778     -0.048077     0.027807
   -0.012474     -0.033264     0.037422
   -0.061071     -0.009096    -0.003378
   -0.045998      0.058992    -0.029366
   -0.054314      0.056653    -0.029626
    0.004158     -0.005977     0.001559
   -0.010655     -0.065489     0.027807
    0.039501     -0.067568     0.004678
    0.054834      0.014553    -0.012734
    0.052495      0.076404    -0.027027
    0.030146      0.070946    -0.006237
   -0.045219     -0.008836     0.002859
   -0.043140     -0.056913     0.004938
   -0.040801     -0.053535     0.007796
    0.051196      0.004158     0.002339
    0.061071      0.056393     0.008576
    0.040021      0.042360     0.000260
   -0.023909     -0.004678     0.005198
   -0.088878     -0.066269    -0.002339
   -0.058212     -0.055614     0.003638
   -0.037682     -0.011954     0.004678
    0.054054      0.047817    -0.008836
    0.048857      0.069907    -0.016892
    0.029886      0.042620    -0.026767
   -0.015333      0.015073     0.000000
   -0.030665     -0.047038     0.020270
    0.009356     -0.064969     0.027547
    0.005717     -0.038202     0.007536
    0.046258      0.020790    -0.004158
   -0.000780      0.047817    -0.004678
   -0.027807      0.038462    -0.009875
   -0.079003      0.012734    -0.003378
   -0.060032     -0.054054    -0.023129
    0.019231     -0.064709    -0.012994
    0.057433     -0.037422    -0.000260
    0.103951      0.034824     0.015593
    0.037942      0.075104     0.021570
    0.010135      0.074325     0.012734
   -0.047298      0.039761     0.011175
   -0.032745     -0.041320    -0.016372
    0.001040     -0.061851    -0.010655
   -0.005457     -0.066009    -0.008576
    0.010135     -0.014813     0.007277
   -0.034044      0.034564     0.023389
   -0.000260      0.051716     0.007796
   -0.030925      0.040541    -0.004938
   -0.019491     -0.014553    -0.025728
   -0.029106     -0.054574    -0.021050
   -0.020530     -0.077443    -0.022349
    0.055094     -0.012214     0.005717
    0.057953      0.038722     0.032225
    0.076144      0.061331     0.017672
   -0.011954      0.064190     0.003119
   -0.037682      0.014033    -0.017412
   -0.063930     -0.027807    -0.016632
   -0.039241     -0.066788    -0.007277
    0.019231     -0.051196     0.004418
    0.010655     -0.009356    -0.010135
    0.045998      0.048597    -0.004158
    0.002859      0.061331     0.017152
    0.016372      0.019751     0.013773
   -0.011435     -0.018971     0.008836
   -0.007536     -0.043140    -0.014033
    0.008836     -0.004938    -0.012994
   -0.016892      0.023129    -0.006497
   -0.000260      0.025208     0.010135
   -0.045998     -0.012994     0.010655
   -0.009356     -0.051716    -0.009875
   -0.014033     -0.035863    -0.013254
    0.006757      0.010395    -0.009356
    0.023649      0.057433     0.027807
    0.029886      0.050156     0.039241
    0.073285      0.027287     0.027287
    0.038202     -0.011694    -0.005457
    0.026507     -0.030665    -0.029106
   -0.067048     -0.028067    -0.025728
   -0.082901     -0.024169    -0.024169
   -0.062890     -0.014813    -0.011954
   -0.012474     -0.015073    -0.013514
    0.056653      0.009615     0.011175
    0.027027      0.003898     0.018971
    0.042880      0.021310     0.011694
    0.006497      0.036643     0.003638
    0.029886      0.019751    -0.011435
    0.017672      0.004418     0.004938
   -0.005717     -0.032225     0.010395
   -0.026507     -0.035863     0.012734
   -0.076924     -0.043140    -0.010135
   -0.053015     -0.012994    -0.026767
   -0.060811      0.024428    -0.034564
    0.019491      0.044699    -0.024688
    0.043659      0.039761     0.010915
    0.065749     -0.010655     0.009615
    0.058992     -0.025468     0.021570
    0.020790     -0.037682     0.011954
    0.024428     -0.005977    -0.004938
   -0.044179      0.021310    -0.002599
   -0.039501      0.024169     0.005977
   -0.056133      0.015593     0.006757
    0.009615     -0.006757    -0.015333
    0.042100      0.007277    -0.018971
    0.027807      0.007017    -0.011175
    0.024948      0.015333     0.041840
   -0.033004     -0.005977     0.059772
    0.001299     -0.023129     0.017672
   -0.001040     -0.019491    -0.024169
    0.042620     -0.010135    -0.041580
    0.003378      0.002599     0.000260
   -0.061331     -0.020530     0.028846
   -0.063410     -0.006497     0.017152
   -0.034564      0.030406    -0.027027
    0.077183      0.064969    -0.044439
    0.064449      0.036903    -0.031965
    0.025468     -0.040801     0.003378
   -0.061591     -0.094855     0.040541
   -0.071206     -0.082901     0.022349
   -0.010135      0.009356     0.011435
    0.050676      0.085500     0.006237
    0.103431      0.109148     0.021830
    0.017672      0.039501     0.019231
   -0.037162     -0.031705     0.000000
   -0.096674     -0.057433    -0.021830
   -0.038202     -0.048337    -0.048077
    0.040801     -0.004678    -0.021310
    0.059252     -0.004678    -0.016372
    0.051196      0.005717     0.006757
   -0.037422      0.003638     0.035083
   -0.038462      0.013254     0.031445
   -0.046258      0.028327     0.017932
    0.005717      0.013773    -0.026507
   -0.007536     -0.007017    -0.045219
   -0.039761     -0.036903    -0.020270
   -0.009356     -0.014293     0.003378
    0.012734      0.012474    -0.019751
    0.097714      0.045738    -0.018971
    0.069127      0.041840     0.004938
    0.040021      0.012214     0.032745
   -0.028846     -0.022090     0.058732
   -0.045478     -0.038462     0.026767
   -0.004938      0.006497    -0.014293
    0.015852     -0.012734    -0.029106
    0.038462     -0.039761    -0.004418
   -0.054314     -0.061591     0.009356
   -0.071466     -0.031445     0.015852
   -0.068348      0.024948     0.003638
    0.026507      0.040801    -0.034564
    0.084980      0.060551    -0.023389
    0.056653     -0.001559    -0.009356
    0.030925     -0.043399     0.011694
   -0.052755     -0.015333     0.020011
   -0.028586      0.056913     0.002079
   -0.014553      0.096934    -0.012214
    0.056653      0.062370    -0.006237
    0.050676     -0.000520     0.007277
   -0.036383     -0.083680    -0.008316
   -0.101092     -0.082381    -0.006757
   -0.144232     -0.051456    -0.020530
   -0.053275     -0.004158    -0.017152
    0.001559      0.031965    -0.002339
    0.092776      0.018711     0.005717
    0.103171      0.001040     0.038722
    0.088098     -0.022869     0.036643
    0.081861     -0.007277     0.023129
    0.036643     -0.007536    -0.001040
    0.037422     -0.010395    -0.019231
   -0.061331     -0.013773    -0.049377
   -0.120843      0.000520    -0.064449
   -0.186852      0.026767    -0.015852
   -0.133577      0.025728     0.036903
    0.027027      0.042360     0.070946
    0.148130      0.047038     0.041320
    0.205043      0.053015     0.000520
    0.084980      0.031185    -0.021310
   -0.035343     -0.002859    -0.023909
   -0.147870     -0.063410    -0.021830
   -0.114606     -0.112267    -0.020270
   -0.026767     -0.076404     0.016112
    0.040801     -0.012994     0.036643
    0.081342      0.070427     0.054834
    0.028586      0.080302     0.007017
    0.032225      0.029886    -0.077963
   -0.013254     -0.060032    -0.089917
   -0.028327     -0.114346    -0.040541
   -0.049377     -0.067568     0.038202
   -0.017932      0.015073     0.070427
    0.054834      0.145531     0.048597
    0.088618      0.170479    -0.011435
    0.086279      0.081861    -0.039241
   -0.055874     -0.046778    -0.028327
   -0.112007     -0.135136    -0.002859
   -0.113566     -0.127340     0.027807
    0.014553     -0.069127     0.024948
    0.139814      0.036123     0.029366
    0.132797      0.071986     0.008316
    0.061331      0.052755    -0.012994
   -0.123701      0.001040    -0.026507
   -0.163982     -0.030925    -0.027287
   -0.104990     -0.002859     0.016372
    0.085240      0.043140     0.045219
    0.207642      0.088098     0.046258
    0.148650      0.049377     0.007536
   -0.006237     -0.032745    -0.022609
   -0.215178     -0.129419    -0.046258
   -0.223234     -0.160084    -0.058212
   -0.148390     -0.090177    -0.034304
    0.037942      0.033524     0.000260
    0.163982      0.149169     0.043919
    0.181394      0.155926     0.056653
    0.128379      0.089138     0.053015
    0.010915     -0.032225     0.018191
   -0.016112     -0.099533    -0.024428
   -0.087059     -0.086279    -0.057953
   -0.089138     -0.011954    -0.064449
   -0.114866      0.070687    -0.022869
   -0.072246      0.065749     0.017412
    0.023649      0.031445     0.054314
    0.085240     -0.027807     0.033004
    0.152028     -0.057433    -0.005198
    0.059772     -0.068608    -0.020530
   -0.009615     -0.049637    -0.017932
   -0.096674     -0.014813     0.001819
   -0.061331     -0.003638     0.012734
    0.010395      0.036903     0.028067
    0.032225      0.053275     0.004158
    0.053275      0.052495    -0.021570
   -0.026507      0.025728    -0.022090
   -0.012474     -0.005198     0.010915
   -0.048597     -0.033524     0.022349
   -0.021830     -0.067568     0.004158
   -0.003378     -0.044179     0.009356
   -0.023129      0.055354    -0.007536
    0.005457      0.122662     0.015333
   -0.043399      0.064969     0.012214
   -0.028327      0.004418    -0.019491
   -0.016112     -0.091737    -0.024688
    0.062111     -0.134356    -0.027547
    0.084720     -0.064449     0.005198
    0.088618     -0.009615     0.013773
    0.084200      0.064969     0.010915
    0.003378      0.075884    -0.014813
   -0.038982      0.032225    -0.037682
   -0.148390     -0.033524    -0.040801
   -0.131238     -0.052235    -0.029886
   -0.066788     -0.007277     0.029106
